%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.26677        3.6105        4.0081        3.2956        2.9502         0.084       33.8071     0.0931973     0.0000006     0.0000000     0.0000000     0.0000006     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.26650        3.6112        4.0081        3.2973        2.9533         0.083       33.8063     0.0929813     0.0000859     0.0000000     0.0000001     0.0000858     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.26623        3.6120        4.0081        3.2991        2.9564         0.082       33.8056     0.0927668     0.0000855     0.0000000     0.0000001     0.0000855     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.26596        3.6127        4.0081        3.3009        2.9595         0.081       33.8049     0.0925543     0.0000852     0.0000000     0.0000001     0.0000851     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.26569        3.6135        4.0081        3.3026        2.9626         0.079       33.8042     0.0923441     0.0000849     0.0000000     0.0000001     0.0000848     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.26543        3.6142        4.0081        3.3043        2.9656         0.078       33.8036     0.0921361     0.0000845     0.0000000     0.0000001     0.0000845     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.26516        3.6150        4.0081        3.3060        2.9686         0.077       33.8030     0.0919303     0.0000842     0.0000000     0.0000001     0.0000841     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.26490        3.6157        4.0081        3.3077        2.9716         0.076       33.8024     0.0917267     0.0000839     0.0000000     0.0000001     0.0000838     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.26464        3.6164        4.0081        3.3094        2.9746         0.075       33.8019     0.0915252     0.0000836     0.0000000     0.0000001     0.0000835     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.26439        3.6171        4.0081        3.3110        2.9775         0.074       33.8014     0.0913257     0.0000832     0.0000000     0.0000001     0.0000832     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.26413        3.6178        4.0081        3.3127        2.9804         0.073       33.8010     0.0911284     0.0000829     0.0000000     0.0000001     0.0000829     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.26388        3.6185        4.0081        3.3143        2.9833         0.072       33.8006     0.0909330     0.0000826     0.0000000     0.0000001     0.0000826     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.26362        3.6192        4.0082        3.3159        2.9862         0.071       33.8002     0.0907397     0.0000823     0.0000000     0.0000001     0.0000823     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.26337        3.6199        4.0082        3.3175        2.9890         0.070       33.7998     0.0905484     0.0000820     0.0000000     0.0000001     0.0000819     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.26312        3.6206        4.0082        3.3191        2.9919         0.069       33.7995     0.0903589     0.0000817     0.0000000     0.0000001     0.0000816     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.26288        3.6213        4.0082        3.3207        2.9947         0.068       33.7991     0.0901713     0.0000814     0.0000000     0.0000001     0.0000813     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.26263        3.6220        4.0082        3.3223        2.9975         0.067       33.7988     0.0899855     0.0000811     0.0000000     0.0000001     0.0000811     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.26239        3.6227        4.0082        3.3238        3.0003         0.066       33.7986     0.0898016     0.0000808     0.0000000     0.0000001     0.0000808     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.26214        3.6233        4.0082        3.3254        3.0030         0.065       33.7983     0.0896195     0.0000805     0.0000000     0.0000001     0.0000805     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.26190        3.6240        4.0082        3.3269        3.0058         0.064       33.7981     0.0894392     0.0000802     0.0000000     0.0000001     0.0000802     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.26166        3.6246        4.0082        3.3284        3.0085         0.063       33.7979     0.0892605     0.0000800     0.0000000     0.0000001     0.0000799     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.26142        3.6253        4.0082        3.3299        3.0112         0.062       33.7978     0.0890836     0.0000797     0.0000000     0.0000001     0.0000796     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.26119        3.6259        4.0082        3.3314        3.0139         0.061       33.7976     0.0889084     0.0000794     0.0000000     0.0000001     0.0000793     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.26095        3.6266        4.0082        3.3329        3.0165         0.060       33.7975     0.0887349     0.0000791     0.0000000     0.0000001     0.0000791     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.26072        3.6272        4.0082        3.3344        3.0192         0.060       33.7974     0.0885630     0.0000788     0.0000000     0.0000001     0.0000788     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.26049        3.6279        4.0082        3.3358        3.0218         0.059       33.7972     0.0883927     0.0000786     0.0000000     0.0000001     0.0000785     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       20.0000       1.26026        3.6285        4.0083        3.3373        3.0244         0.058       33.7972     0.0882239     0.0000783     0.0000000     0.0000001     0.0000783     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.26003        3.6291        4.0083        3.3387        3.0270         0.057       33.7971     0.0880567     0.0000780     0.0000000     0.0000001     0.0000780     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.25980        3.6297        4.0083        3.3402        3.0296         0.056       33.7971     0.0878911     0.0000778     0.0000000     0.0000001     0.0000777     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.25957        3.6303        4.0083        3.3416        3.0321         0.055       33.7971     0.0877270     0.0000775     0.0000000     0.0000001     0.0000775     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       20.0000       1.25935        3.6310        4.0083        3.3430        3.0347         0.054       33.7970     0.0875643     0.0000773     0.0000000     0.0000001     0.0000772     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       1.25912        3.6316        4.0083        3.3444        3.0372         0.054       33.7970     0.0874032     0.0000770     0.0000000     0.0000001     0.0000770     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       1.25890        3.6322        4.0083        3.3458        3.0397         0.053       33.7971     0.0872435     0.0000768     0.0000000     0.0000001     0.0000767     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       1.25868        3.6328        4.0083        3.3471        3.0422         0.052       33.7971     0.0870852     0.0000765     0.0000000     0.0000001     0.0000765     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       20.0000       1.25846        3.6334        4.0083        3.3485        3.0447         0.051       33.7971     0.0869284     0.0000763     0.0000000     0.0000001     0.0000762     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       1.25824        3.6340        4.0083        3.3499        3.0472         0.050       33.7972     0.0867729     0.0000760     0.0000000     0.0000001     0.0000760     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
