%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.50905        2.7041        3.0057        2.4664        2.2062         0.035       32.0625     0.1984761     0.0000039     0.0000000     0.0000000     0.0000039     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.49913        2.7205        3.0059        2.5034        2.2711         0.036       32.0038     0.1860459     0.0029509     0.0000000     0.0000000     0.0029509     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.49030        2.7348        3.0061        2.5359        2.3303         0.036       31.9584     0.1756710     0.0026517     0.0000000     0.0000000     0.0026517     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.48264        2.7468        3.0063        2.5629        2.3806         0.036       31.9253     0.1674575     0.0024167     0.0000000     0.0000000     0.0024167     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.47597        2.7569        3.0065        2.5850        2.4224         0.036       31.9005     0.1609998     0.0022300     0.0000000     0.0000000     0.0022300     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.47007        2.7654        3.0067        2.6034        2.4569         0.036       31.8810     0.1558719     0.0020785     0.0000000     0.0000000     0.0020785     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.46478        2.7728        3.0069        2.6188        2.4857         0.036       31.8650     0.1517339     0.0019530     0.0000000     0.0000000     0.0019530     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45997        2.7793        3.0071        2.6319        2.5099         0.036       31.8511     0.1483358     0.0018469     0.0000000     0.0000000     0.0018469     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45555        2.7850        3.0072        2.6433        2.5304         0.036       31.8386     0.1454991     0.0017557     0.0000000     0.0000000     0.0017557     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45144        2.7902        3.0074        2.6531        2.5479         0.036       31.8271     0.1430956     0.0016763     0.0000000     0.0000000     0.0016763     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.44761        2.7948        3.0076        2.6619        2.5631         0.036       31.8164     0.1410311     0.0016062     0.0000000     0.0000000     0.0016062     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.44399        2.7991        3.0077        2.6697        2.5764         0.036       31.8064     0.1392359     0.0015437     0.0000000     0.0000000     0.0015437     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.44057        2.8031        3.0079        2.6767        2.5880         0.036       31.7969     0.1376576     0.0014876     0.0000000     0.0000000     0.0014876     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.43732        2.8067        3.0080        2.6831        2.5984         0.036       31.7878     0.1362558     0.0014368     0.0000000     0.0000000     0.0014368     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.43422        2.8102        3.0082        2.6889        2.6076         0.035       31.7791     0.1349994     0.0013905     0.0000000     0.0000000     0.0013905     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.43124        2.8134        3.0083        2.6943        2.6159         0.035       31.7708     0.1338637     0.0013480     0.0000000     0.0000000     0.0013480     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42838        2.8164        3.0085        2.6993        2.6235         0.035       31.7629     0.1328292     0.0013089     0.0000000     0.0000000     0.0013089     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42563        2.8193        3.0086        2.7040        2.6303         0.035       31.7552     0.1318804     0.0012726     0.0000000     0.0000000     0.0012726     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.42297        2.8220        3.0088        2.7083        2.6366         0.035       31.7478     0.1310045     0.0012390     0.0000000     0.0000000     0.0012390     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.42040        2.8246        3.0089        2.7124        2.6425         0.034       31.7407     0.1301915     0.0012075     0.0000000     0.0000000     0.0012075     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.41791        2.8271        3.0090        2.7162        2.6479         0.034       31.7338     0.1294327     0.0011781     0.0000000     0.0000000     0.0011781     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.41549        2.8295        3.0092        2.7199        2.6529         0.034       31.7272     0.1287212     0.0011505     0.0000000     0.0000000     0.0011505     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.41314        2.8318        3.0093        2.7234        2.6576         0.034       31.7208     0.1280514     0.0011245     0.0000000     0.0000000     0.0011245     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.41085        2.8340        3.0094        2.7267        2.6621         0.033       31.7146     0.1274181     0.0011000     0.0000000     0.0000000     0.0011000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
