%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       2.01827        3.6084        4.0081        3.2921        2.9456         0.045       32.7825     0.1489398     0.0000047     0.0000000     0.0000000     0.0000047     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       2.01551        3.6131        4.0082        3.3030        2.9648         0.045       32.7712     0.1468212     0.0013839     0.0000000     0.0000001     0.0013838     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       2.01283        3.6177        4.0082        3.3136        2.9835         0.044       32.7610     0.1447907     0.0013504     0.0000000     0.0000001     0.0013503     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.01024        3.6221        4.0083        3.3237        3.0015         0.044       32.7519     0.1428713     0.0013189     0.0000000     0.0000001     0.0013188     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.00775        3.6263        4.0083        3.3334        3.0188         0.044       32.7439     0.1410630     0.0012892     0.0000000     0.0000001     0.0012891     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.00536        3.6303        4.0084        3.3426        3.0354         0.043       32.7369     0.1393589     0.0012613     0.0000000     0.0000001     0.0012612     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       2.00306        3.6341        4.0084        3.3514        3.0513         0.043       32.7307     0.1377508     0.0012350     0.0000000     0.0000001     0.0012349     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       2.00083        3.6378        4.0085        3.3597        3.0666         0.043       32.7253     0.1362311     0.0012101     0.0000000     0.0000001     0.0012100     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.99869        3.6413        4.0085        3.3678        3.0812         0.042       32.7204     0.1347925     0.0011866     0.0000000     0.0000001     0.0011865     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.99661        3.6446        4.0086        3.3754        3.0953         0.042       32.7160     0.1334290     0.0011643     0.0000000     0.0000001     0.0011642     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
