%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       1.50856        2.7041        3.0057        2.4662        2.2059         0.025       31.9584     0.1984608     0.0000030     0.0000000     0.0000000     0.0000030     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       1.49865        2.7204        3.0059        2.5032        2.2708         0.026       31.8981     0.1860390     0.0029466     0.0000000     0.0000000     0.0029466     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       1.48983        2.7347        3.0062        2.5356        2.3299         0.026       31.8513     0.1756695     0.0026480     0.0000000     0.0000000     0.0026480     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.48218        2.7467        3.0064        2.5626        2.3802         0.026       31.8170     0.1674585     0.0024134     0.0000000     0.0000000     0.0024134     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.47551        2.7568        3.0066        2.5848        2.4220         0.026       31.7912     0.1610013     0.0022270     0.0000000     0.0000000     0.0022270     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.46961        2.7654        3.0067        2.6032        2.4565         0.026       31.7708     0.1558728     0.0020758     0.0000000     0.0000000     0.0020758     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       1.46432        2.7728        3.0069        2.6186        2.4853         0.026       31.7540     0.1517336     0.0019504     0.0000000     0.0000000     0.0019504     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.45952        2.7792        3.0071        2.6317        2.5095         0.025       31.7394     0.1483340     0.0018445     0.0000000     0.0000000     0.0018445     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.45510        2.7850        3.0073        2.6431        2.5300         0.025       31.7263     0.1454957     0.0017534     0.0000000     0.0000000     0.0017534     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.45100        2.7901        3.0074        2.6529        2.5476         0.025       31.7143     0.1430905     0.0016741     0.0000000     0.0000000     0.0016741     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       1.44716        2.7948        3.0076        2.6617        2.5628         0.025       31.7031     0.1410245     0.0016041     0.0000000     0.0000000     0.0016041     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.44355        2.7991        3.0078        2.6695        2.5760         0.025       31.6926     0.1392279     0.0015417     0.0000000     0.0000000     0.0015417     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.44014        2.8030        3.0079        2.6765        2.5877         0.025       31.6827     0.1376484     0.0014856     0.0000000     0.0000000     0.0014856     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.43689        2.8067        3.0081        2.6829        2.5981         0.024       31.6732     0.1362455     0.0014349     0.0000000     0.0000000     0.0014349     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       1.43379        2.8101        3.0082        2.6888        2.6073         0.024       31.6642     0.1349880     0.0013886     0.0000000     0.0000000     0.0013886     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
