%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.00607        3.6038        4.0068        3.2872        2.9408         0.045       32.1146     0.0745014     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.00598        3.6041        4.0068        3.2880        2.9420         0.044       32.1133     0.0744309     0.0000221     0.0000000     0.0000000     0.0000220     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.00588        3.6044        4.0068        3.2887        2.9433         0.044       32.1119     0.0743605     0.0000220     0.0000000     0.0000000     0.0000220     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.00579        3.6047        4.0068        3.2894        2.9445         0.043       32.1106     0.0742905     0.0000220     0.0000000     0.0000000     0.0000219     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.00570        3.6050        4.0068        3.2901        2.9458         0.043       32.1092     0.0742207     0.0000219     0.0000000     0.0000000     0.0000219     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.00561        3.6053        4.0068        3.2908        2.9470         0.042       32.1079     0.0741513     0.0000219     0.0000000     0.0000000     0.0000219     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.00552        3.6056        4.0069        3.2915        2.9483         0.042       32.1066     0.0740821     0.0000219     0.0000000     0.0000000     0.0000218     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.00543        3.6059        4.0069        3.2922        2.9495         0.041       32.1053     0.0740133     0.0000218     0.0000000     0.0000000     0.0000218     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.00534        3.6062        4.0069        3.2929        2.9507         0.041       32.1040     0.0739447     0.0000218     0.0000000     0.0000000     0.0000218     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.00525        3.6066        4.0069        3.2936        2.9520         0.040       32.1027     0.0738765     0.0000218     0.0000000     0.0000000     0.0000217     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
