%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       2.01372        3.6059        4.0075        3.2892        2.9425         0.042       32.2539     0.1489220     0.0000027     0.0000000     0.0000000     0.0000026     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       2.01095        3.6106        4.0076        3.3001        2.9615         0.042       32.2400     0.1468099     0.0013744     0.0000000     0.0000001     0.0013743     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       2.00827        3.6152        4.0076        3.3106        2.9802         0.041       32.2271     0.1447852     0.0013412     0.0000000     0.0000001     0.0013411     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.00568        3.6195        4.0077        3.3207        2.9981         0.041       32.2155     0.1428708     0.0013099     0.0000000     0.0000001     0.0013098     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.00319        3.6237        4.0077        3.3304        3.0154         0.041       32.2050     0.1410668     0.0012805     0.0000000     0.0000001     0.0012804     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.00079        3.6277        4.0078        3.3395        3.0319         0.041       32.1956     0.1393661     0.0012528     0.0000000     0.0000001     0.0012527     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       1.99848        3.6315        4.0078        3.3483        3.0477         0.040       32.1870     0.1377610     0.0012267     0.0000000     0.0000001     0.0012266     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.99625        3.6352        4.0079        3.3566        3.0629         0.040       32.1792     0.1362437     0.0012020     0.0000000     0.0000001     0.0012019     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.99410        3.6387        4.0079        3.3646        3.0775         0.040       32.1721     0.1348071     0.0011786     0.0000000     0.0000001     0.0011786     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.99202        3.6421        4.0080        3.3723        3.0916         0.040       32.1655     0.1334451     0.0011565     0.0000000     0.0000001     0.0011564     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       1.99000        3.6453        4.0080        3.3796        3.1051         0.039       32.1594     0.1321520     0.0011354     0.0000000     0.0000001     0.0011353     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.98804        3.6484        4.0081        3.3866        3.1181         0.039       32.1537     0.1309229     0.0011154     0.0000000     0.0000001     0.0011153     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.98614        3.6514        4.0081        3.3934        3.1306         0.039       32.1484     0.1297532     0.0010963     0.0000000     0.0000001     0.0010962     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.98430        3.6543        4.0082        3.3999        3.1427         0.039       32.1435     0.1286389     0.0010781     0.0000000     0.0000001     0.0010780     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       1.98250        3.6571        4.0082        3.4061        3.1543         0.038       32.1389     0.1275763     0.0010607     0.0000000     0.0000001     0.0010606     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.98076        3.6598        4.0083        3.4122        3.1655         0.038       32.1346     0.1265619     0.0010440     0.0000000     0.0000001     0.0010439     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.97906        3.6624        4.0083        3.4179        3.1764         0.038       32.1305     0.1255928     0.0010280     0.0000000     0.0000001     0.0010279     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.97740        3.6650        4.0084        3.4235        3.1868         0.038       32.1266     0.1246660     0.0010127     0.0000000     0.0000001     0.0010126     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       21.0000       1.97578        3.6674        4.0084        3.4289        3.1969         0.037       32.1230     0.1237789     0.0009981     0.0000000     0.0000001     0.0009980     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.97420        3.6698        4.0084        3.4341        3.2066         0.037       32.1196     0.1229293     0.0009839     0.0000000     0.0000001     0.0009838     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.97265        3.6721        4.0085        3.4391        3.2160         0.037       32.1163     0.1221148     0.0009704     0.0000000     0.0000001     0.0009703     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.97114        3.6743        4.0085        3.4440        3.2251         0.037       32.1132     0.1213335     0.0009573     0.0000000     0.0000001     0.0009572     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       21.0000       1.96967        3.6765        4.0086        3.4487        3.2339         0.036       32.1102     0.1205834     0.0009447     0.0000000     0.0000001     0.0009446     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.96822        3.6786        4.0086        3.4532        3.2425         0.036       32.1074     0.1198629     0.0009326     0.0000000     0.0000001     0.0009325     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.96681        3.6807        4.0087        3.4576        3.2507         0.036       32.1046     0.1191702     0.0009209     0.0000000     0.0000001     0.0009208     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.96542        3.6827        4.0087        3.4619        3.2587         0.036       32.1020     0.1185037     0.0009096     0.0000000     0.0000001     0.0009095     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       21.0000       1.96406        3.6846        4.0088        3.4660        3.2664         0.035       32.0995     0.1178624     0.0008986     0.0000000     0.0000001     0.0008985     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       21.0000       1.96273        3.6865        4.0088        3.4700        3.2739         0.035       32.0971     0.1172446     0.0008881     0.0000000     0.0000001     0.0008880     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       21.0000       1.96142        3.6884        4.0088        3.4739        3.2811         0.035       32.0948     0.1166493     0.0008778     0.0000000     0.0000001     0.0008777     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       21.0000       1.96014        3.6902        4.0089        3.4777        3.2882         0.035       32.0925     0.1160752     0.0008679     0.0000000     0.0000001     0.0008678     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       21.0000       1.95888        3.6919        4.0089        3.4814        3.2950         0.034       32.0904     0.1155212     0.0008583     0.0000000     0.0000001     0.0008582     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       21.0000       1.95764        3.6936        4.0090        3.4849        3.3016         0.034       32.0883     0.1149866     0.0008490     0.0000000     0.0000001     0.0008489     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       21.0000       1.95642        3.6953        4.0090        3.4884        3.3080         0.034       32.0863     0.1144700     0.0008400     0.0000000     0.0000001     0.0008399     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       21.0000       1.95522        3.6970        4.0090        3.4917        3.3142         0.034       32.0843     0.1139709     0.0008312     0.0000000     0.0000001     0.0008311     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       21.0000       1.95404        3.6986        4.0091        3.4950        3.3202         0.033       32.0824     0.1134884     0.0008227     0.0000000     0.0000001     0.0008226     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       21.0000       1.95288        3.7001        4.0091        3.4982        3.3261         0.033       32.0805     0.1130216     0.0008144     0.0000000     0.0000001     0.0008143     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       21.0000       1.95174        3.7017        4.0092        3.5013        3.3318         0.033       32.0787     0.1125698     0.0008063     0.0000000     0.0000001     0.0008063     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       21.0000       1.95062        3.7032        4.0092        3.5043        3.3373         0.033       32.0770     0.1121323     0.0007985     0.0000000     0.0000001     0.0007984     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.       21.0000       1.94951        3.7046        4.0093        3.5073        3.3427         0.032       32.0753     0.1117085     0.0007909     0.0000000     0.0000001     0.0007908     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       21.0000       1.94842        3.7061        4.0093        3.5101        3.3479         0.032       32.0736     0.1112977     0.0007835     0.0000000     0.0000001     0.0007834     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       21.0000       1.94735        3.7075        4.0093        3.5129        3.3530         0.032       32.0720     0.1108995     0.0007763     0.0000000     0.0000001     0.0007762     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       21.0000       1.94629        3.7089        4.0094        3.5157        3.3580         0.032       32.0704     0.1105131     0.0007692     0.0000000     0.0000001     0.0007691     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          21.            0.       21.0000       1.94524        3.7102        4.0094        3.5183        3.3628         0.032       32.0688     0.1101382     0.0007623     0.0000000     0.0000001     0.0007623     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       21.0000       1.94421        3.7115        4.0095        3.5209        3.3674         0.031       32.0673     0.1097741     0.0007556     0.0000000     0.0000001     0.0007556     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       21.0000       1.94319        3.7128        4.0095        3.5235        3.3720         0.031       32.0658     0.1094205     0.0007491     0.0000000     0.0000001     0.0007490     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       21.0000       1.94219        3.7141        4.0095        3.5259        3.3764         0.031       32.0644     0.1090769     0.0007427     0.0000000     0.0000001     0.0007426     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          23.            0.       21.0000       1.94120        3.7154        4.0096        3.5284        3.3808         0.031       32.0630     0.1087429     0.0007365     0.0000000     0.0000001     0.0007364     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.       21.0000       1.94022        3.7166        4.0096        3.5307        3.3850         0.031       32.0616     0.1084181     0.0007304     0.0000000     0.0000001     0.0007303     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.       21.0000       1.93925        3.7178        4.0096        3.5331        3.3891         0.030       32.0602     0.1081021     0.0007245     0.0000000     0.0000001     0.0007244     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.       21.0000       1.93830        3.7190        4.0097        3.5353        3.3931         0.030       32.0589     0.1077945     0.0007187     0.0000000     0.0000001     0.0007186     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          25.            0.       21.0000       1.93735        3.7202        4.0097        3.5375        3.3969         0.030       32.0575     0.1074951     0.0007130     0.0000000     0.0000001     0.0007129     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.       21.0000       1.93642        3.7213        4.0098        3.5397        3.4007         0.030       32.0563     0.1072035     0.0007074     0.0000000     0.0000001     0.0007073     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.       21.0000       1.93550        3.7225        4.0098        3.5418        3.4045         0.030       32.0550     0.1069193     0.0007020     0.0000000     0.0000001     0.0007019     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.       21.0000       1.93459        3.7236        4.0098        3.5439        3.4081         0.029       32.0537     0.1066424     0.0006966     0.0000000     0.0000001     0.0006965     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          27.            0.       21.0000       1.93368        3.7247        4.0099        3.5460        3.4116         0.029       32.0525     0.1063724     0.0006914     0.0000000     0.0000001     0.0006913     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.       21.0000       1.93279        3.7258        4.0099        3.5480        3.4150         0.029       32.0513     0.1061090     0.0006863     0.0000000     0.0000001     0.0006862     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.       21.0000       1.93191        3.7268        4.0099        3.5499        3.4184         0.029       32.0501     0.1058520     0.0006813     0.0000000     0.0000001     0.0006812     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.       21.0000       1.93104        3.7279        4.0100        3.5518        3.4217         0.029       32.0489     0.1056012     0.0006764     0.0000000     0.0000001     0.0006763     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          29.            0.       21.0000       1.93017        3.7289        4.0100        3.5537        3.4249         0.029       32.0478     0.1053562     0.0006716     0.0000000     0.0000001     0.0006715     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.       21.0000       1.92932        3.7299        4.0101        3.5556        3.4280         0.028       32.0467     0.1051171     0.0006669     0.0000000     0.0000001     0.0006668     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.       21.0000       1.92847        3.7309        4.0101        3.5574        3.4311         0.028       32.0456     0.1048834     0.0006623     0.0000000     0.0000001     0.0006622     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.       21.0000       1.92764        3.7319        4.0101        3.5592        3.4341         0.028       32.0446     0.1046550     0.0006577     0.0000000     0.0000001     0.0006576     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          31.            0.       21.0000       1.92678        3.7328        4.0102        3.5609        3.4370         0.028       32.0409     0.1044314     0.0006533     0.0000000     0.0000001     0.0006532     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          32.            0.       20.0000       1.92538        3.7332        4.0101        3.5621        3.4394         0.028       32.0323     0.1042213     0.0006490     0.0000000     0.0000001     0.0006488     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          32.            0.       19.0000       1.92379        3.7333        4.0099        3.5631        3.4416         0.028       32.0202     0.1040166     0.0006447     0.0000000     0.0000002     0.0006445     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          32.            0.       18.0000       1.92193        3.7332        4.0097        3.5638        3.4435         0.028       32.0043     0.1038201     0.0006405     0.0000000     0.0000002     0.0006402     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          33.            0.       17.0000       1.91969        3.7328        4.0093        3.5643        3.4451         0.028       31.9841     0.1036269     0.0006362     0.0000000     0.0000004     0.0006358     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          34.            0.       16.0000       1.91696        3.7320        4.0088        3.5644        3.4463         0.028       31.9577     0.1034383     0.0006317     0.0000000     0.0000005     0.0006312     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          34.            0.       15.0000       1.91353        3.7308        4.0080        3.5641        3.4470         0.029       31.9226     0.1032534     0.0006271     0.0000000     0.0000007     0.0006264     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          34.            0.       14.0000       1.90917        3.7291        4.0070        3.5632        3.4472         0.029       31.8758     0.1030740     0.0006221     0.0000000     0.0000010     0.0006211     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          35.            0.       13.0000       1.90354        3.7268        4.0057        3.5616        3.4466         0.030       31.8127     0.1028936     0.0006165     0.0000000     0.0000015     0.0006150     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          36.            0.       12.0000       1.89622        3.7238        4.0040        3.5592        3.4451         0.031       31.7269     0.1027160     0.0006103     0.0000000     0.0000022     0.0006081     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          36.            0.       11.0000       1.88670        3.7201        4.0020        3.5558        3.4425         0.033       31.6092     0.1025377     0.0006031     0.0000000     0.0000033     0.0005998     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          36.            0.       10.0000       1.87440        3.7157        3.9998        3.5515        3.4387         0.036       31.4467     0.1023681     0.0005951     0.0000000     0.0000049     0.0005902     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          37.            0.        9.0000       1.85874        3.7108        3.9978        3.5462        3.4337         0.039       31.2218     0.1022206     0.0005864     0.0000000     0.0000073     0.0005791     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          38.            0.        8.0000       1.83929        3.7059        3.9965        3.5402        3.4277         0.045       30.9106     0.1021388     0.0005783     0.0000000     0.0000110     0.0005673     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          38.            0.        7.0000       1.81607        3.7018        3.9967        3.5344        3.4215         0.053       30.4832     0.1022083     0.0005736     0.0000002     0.0000168     0.0005566     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          38.            0.        6.0000       1.78979        3.7002        3.9990        3.5304        3.4164         0.065       29.8910     0.1026028     0.0005850     0.0000084     0.0000257     0.0005509     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
