%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.00392        1.8013        2.0033        1.6427        1.4692         0.004       31.5481     0.2977282     0.0000006     0.0000000     0.0000000     0.0000006     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       0.96727        1.8513        2.0045        1.7457        1.6471         0.004       31.2638     0.2282042     0.0060933     0.0000000     0.0000000     0.0060933     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       0.94205        1.8824        2.0056        1.8067        1.7585         0.005       31.0876     0.1949652     0.0039919     0.0000000     0.0000000     0.0039919     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       0.92496        1.8993        2.0066        1.8329        1.7948         0.005       30.9663     0.1837627     0.0030817     0.0000000     0.0000000     0.0030817     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       0.91176        1.9107        2.0075        1.8489        1.8139         0.005       30.8676     0.1773468     0.0025776     0.0000000     0.0000000     0.0025776     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       0.90076        1.9196        2.0082        1.8610        1.8282         0.005       30.7871     0.1724906     0.0022392     0.0000000     0.0000000     0.0022392     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       0.89126        1.9269        2.0090        1.8706        1.8394         0.006       30.7173     0.1685846     0.0019920     0.0000000     0.0000000     0.0019920     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.88284        1.9330        2.0096        1.8787        1.8488         0.006       30.6553     0.1653137     0.0018012     0.0000000     0.0000000     0.0018012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.87524        1.9384        2.0103        1.8857        1.8567         0.006       30.5993     0.1624892     0.0016479     0.0000000     0.0000000     0.0016479     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.86830        1.9432        2.0108        1.8918        1.8637         0.006       30.5481     0.1599942     0.0015208     0.0000000     0.0000000     0.0015208     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       0.86188        1.9474        2.0114        1.8972        1.8699         0.006       30.5009     0.1577573     0.0014133     0.0000000     0.0000000     0.0014133     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.85592        1.9514        2.0119        1.9022        1.8755         0.006       30.4570     0.1557295     0.0013209     0.0000000     0.0000000     0.0013209     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.85034        1.9549        2.0124        1.9067        1.8806         0.007       30.4159     0.1538751     0.0012405     0.0000000     0.0000000     0.0012405     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.84509        1.9583        2.0129        1.9108        1.8853         0.007       30.3773     0.1521672     0.0011697     0.0000000     0.0000000     0.0011697     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       0.84014        1.9613        2.0134        1.9147        1.8896         0.007       30.3408     0.1505843     0.0011070     0.0000000     0.0000000     0.0011070     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       0.83544        1.9642        2.0139        1.9183        1.8936         0.007       30.3063     0.1491098     0.0010509     0.0000000     0.0000000     0.0010509     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
