%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.50575        1.8012        2.0033        1.6426        1.4691         0.001       31.5326     0.4466041     0.0000037     0.0000000     0.0000000     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.37874        1.8934        2.0075        1.8136        1.7495         0.002       30.9280     0.2882911     0.0370511     0.0000000     0.0000000     0.0370511     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.30367        1.9389        2.0109        1.8854        1.8559         0.002       30.5476     0.2422530     0.0180814     0.0000000     0.0000000     0.0180814     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25643        1.9617        2.0136        1.9152        1.8903         0.003       30.2996     0.2250419     0.0123385     0.0000000     0.0000000     0.0123385     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.22237        1.9761        2.0158        1.9332        1.9107         0.003       30.1217     0.2142912     0.0095299     0.0000000     0.0000000     0.0095299     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.19580        1.9864        2.0176        1.9456        1.9244         0.003       29.9808     0.2066536     0.0078493     0.0000000     0.0000000     0.0078493     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.17381        1.9944        2.0192        1.9551        1.9348         0.004       29.8646     0.2006776     0.0067006     0.0000000     0.0000000     0.0067006     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.15493        2.0010        2.0206        1.9628        1.9432         0.004       29.7656     0.1957439     0.0058539     0.0000000     0.0000000     0.0058539     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.13833        2.0067        2.0219        1.9694        1.9503         0.004       29.6785     0.1915312     0.0051990     0.0000000     0.0000000     0.0051990     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.12346        2.0116        2.0230        1.9750        1.9564         0.004       29.6005     0.1878486     0.0046749     0.0000000     0.0000000     0.0046749     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       1.10999        2.0160        2.0241        1.9801        1.9619         0.005       29.5297     0.1845743     0.0042447     0.0000000     0.0000000     0.0042447     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.09766        2.0200        2.0251        1.9846        1.9667         0.005       29.4649     0.1816261     0.0038847     0.0000000     0.0000000     0.0038847     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.08629        2.0237        2.0260        1.9887        1.9711         0.005       29.4050     0.1789452     0.0035788     0.0000000     0.0000000     0.0035788     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.07574        2.0270        2.0269        1.9924        1.9751         0.005       29.3495     0.1764882     0.0033156     0.0000000     0.0000000     0.0033156     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       1.06589        2.0301        2.0277        1.9959        1.9788         0.006       29.2976     0.1742215     0.0030866     0.0000000     0.0000000     0.0030866     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.05667        2.0330        2.0285        1.9991        1.9822         0.006       29.2491     0.1721185     0.0028856     0.0000000     0.0000000     0.0028856     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
