%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.01521        7.2127        8.0138        6.5836        5.8946         0.079       34.4536     0.0196636     0.0000001     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.01521        7.2127        8.0138        6.5836        5.8946         0.078       34.4535     0.0196634     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.01520        7.2127        8.0138        6.5836        5.8947         0.078       34.4534     0.0196633     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01520        7.2127        8.0138        6.5836        5.8947         0.078       34.4534     0.0196632     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01520        7.2127        8.0138        6.5836        5.8947         0.078       34.4532     0.0196630     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01520        7.2127        8.0138        6.5836        5.8947         0.077       34.4531     0.0196629     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.01519        7.2127        8.0138        6.5836        5.8947         0.077       34.4531     0.0196628     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01519        7.2127        8.0138        6.5836        5.8947         0.077       34.4530     0.0196626     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01519        7.2127        8.0138        6.5836        5.8947         0.077       34.4529     0.0196625     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01519        7.2127        8.0138        6.5836        5.8948         0.076       34.4528     0.0196624     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.01518        7.2127        8.0138        6.5836        5.8948         0.076       34.4527     0.0196623     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01518        7.2127        8.0138        6.5836        5.8948         0.076       34.4526     0.0196621     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01518        7.2127        8.0138        6.5836        5.8948         0.076       34.4525     0.0196620     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01518        7.2127        8.0138        6.5836        5.8948         0.075       34.4525     0.0196619     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.01517        7.2127        8.0138        6.5836        5.8948         0.075       34.4524     0.0196617     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01517        7.2127        8.0138        6.5836        5.8948         0.075       34.4523     0.0196616     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01517        7.2127        8.0138        6.5837        5.8948         0.075       34.4522     0.0196615     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01516        7.2127        8.0138        6.5837        5.8948         0.074       34.4521     0.0196614     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
