%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.50574        2.7017        3.0049        2.4638        2.2036         0.008       31.5291     0.1984974     0.0000002     0.0000000     0.0000000     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.49582        2.7180        3.0051        2.5008        2.2684         0.008       31.4592     0.1860840     0.0029355     0.0000000     0.0000000     0.0029355     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.48699        2.7323        3.0053        2.5332        2.3274         0.008       31.4036     0.1757175     0.0026381     0.0000000     0.0000000     0.0026381     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.47931        2.7443        3.0055        2.5601        2.3776         0.008       31.3612     0.1675050     0.0024043     0.0000000     0.0000000     0.0024043     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.47263        2.7543        3.0057        2.5823        2.4193         0.008       31.3281     0.1610432     0.0022185     0.0000000     0.0000000     0.0022185     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.46671        2.7629        3.0059        2.6007        2.4538         0.008       31.3009     0.1559086     0.0020678     0.0000000     0.0000000     0.0020678     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.46141        2.7703        3.0061        2.6161        2.4826         0.008       31.2777     0.1517624     0.0019428     0.0000000     0.0000000     0.0019428     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.45658        2.7767        3.0063        2.6292        2.5068         0.009       31.2570     0.1483559     0.0018371     0.0000000     0.0000000     0.0018371     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.45215        2.7824        3.0064        2.6405        2.5273         0.009       31.2380     0.1455109     0.0017463     0.0000000     0.0000000     0.0017463     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.44803        2.7876        3.0066        2.6504        2.5449         0.009       31.2203     0.1430992     0.0016671     0.0000000     0.0000000     0.0016671     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
