%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       0.50649        3.6074        4.0073        3.2924        2.9474         0.121       33.8295     0.0373369     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       0.50649        3.6074        4.0073        3.2925        2.9475         0.120       33.8291     0.0373344     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       0.50648        3.6074        4.0073        3.2925        2.9476         0.119       33.8287     0.0373320     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.50648        3.6074        4.0073        3.2926        2.9477         0.117       33.8284     0.0373295     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.50648        3.6075        4.0073        3.2926        2.9478         0.116       33.8280     0.0373271     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.50647        3.6075        4.0073        3.2927        2.9479         0.115       33.8276     0.0373246     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       0.50647        3.6075        4.0073        3.2927        2.9480         0.113       33.8272     0.0373221     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.50647        3.6075        4.0073        3.2928        2.9480         0.112       33.8268     0.0373197     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.50646        3.6076        4.0073        3.2928        2.9481         0.111       33.8264     0.0373172     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.50646        3.6076        4.0073        3.2929        2.9482         0.109       33.8260     0.0373147     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       0.50645        3.6076        4.0073        3.2929        2.9483         0.108       33.8257     0.0373122     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.50645        3.6076        4.0073        3.2930        2.9484         0.107       33.8253     0.0373098     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.50645        3.6077        4.0073        3.2930        2.9485         0.106       33.8249     0.0373073     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.50644        3.6077        4.0073        3.2931        2.9486         0.104       33.8246     0.0373048     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       0.50644        3.6077        4.0073        3.2932        2.9487         0.103       33.8242     0.0373023     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.50644        3.6077        4.0073        3.2932        2.9487         0.102       33.8238     0.0372999     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.50643        3.6078        4.0073        3.2933        2.9488         0.101       33.8235     0.0372974     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.50643        3.6078        4.0073        3.2933        2.9489         0.100       33.8232     0.0372949     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       0.50642        3.6078        4.0073        3.2934        2.9490         0.099       33.8228     0.0372924     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.50642        3.6078        4.0073        3.2934        2.9491         0.097       33.8225     0.0372899     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.50642        3.6079        4.0073        3.2935        2.9492         0.096       33.8221     0.0372874     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.50641        3.6079        4.0073        3.2935        2.9493         0.095       33.8218     0.0372849     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       19.0000       0.50641        3.6079        4.0073        3.2936        2.9494         0.094       33.8215     0.0372824     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.50641        3.6079        4.0073        3.2936        2.9494         0.093       33.8211     0.0372800     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.50640        3.6080        4.0073        3.2937        2.9495         0.092       33.8208     0.0372775     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.50640        3.6080        4.0073        3.2937        2.9496         0.091       33.8205     0.0372750     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       19.0000       0.50639        3.6080        4.0073        3.2938        2.9497         0.090       33.8202     0.0372725     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.50639        3.6080        4.0073        3.2938        2.9498         0.089       33.8199     0.0372699     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.50639        3.6081        4.0073        3.2939        2.9499         0.088       33.8196     0.0372675     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.50638        3.6081        4.0073        3.2939        2.9500         0.087       33.8193     0.0372650     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       19.0000       0.50638        3.6081        4.0073        3.2940        2.9501         0.086       33.8190     0.0372624     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.50638        3.6081        4.0073        3.2941        2.9501         0.085       33.8187     0.0372599     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.50637        3.6082        4.0073        3.2941        2.9502         0.084       33.8184     0.0372575     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.50637        3.6082        4.0073        3.2942        2.9503         0.083       33.8181     0.0372550     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       19.0000       0.50637        3.6082        4.0073        3.2942        2.9504         0.082       33.8179     0.0372524     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       19.0000       0.50636        3.6082        4.0073        3.2943        2.9505         0.081       33.8176     0.0372500     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       19.0000       0.50636        3.6083        4.0073        3.2943        2.9506         0.081       33.8173     0.0372475     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       19.0000       0.50636        3.6083        4.0073        3.2944        2.9507         0.080       33.8171     0.0372450     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.       19.0000       0.50635        3.6083        4.0073        3.2944        2.9508         0.079       33.8168     0.0372425     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       19.0000       0.50635        3.6083        4.0073        3.2945        2.9509         0.078       33.8166     0.0372400     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       19.0000       0.50635        3.6083        4.0073        3.2945        2.9509         0.077       33.8164     0.0372375     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       19.0000       0.50634        3.6084        4.0073        3.2946        2.9510         0.077       33.8163     0.0372351     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          21.            0.       19.0000       0.50633        3.6084        4.0073        3.2946        2.9511         0.076       33.8123     0.0372327     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
