%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.25681        2.7033        3.0054        2.4656        2.2054         0.049       31.9145     0.1654099     0.0000010     0.0000000     0.0000000     0.0000010     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.25244        2.7122        3.0055        2.4858        2.2408         0.049       31.8785     0.1596698     0.0010435     0.0000000     0.0000000     0.0010435     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.24835        2.7203        3.0056        2.5046        2.2744         0.049       31.8477     0.1544810     0.0009832     0.0000000     0.0000000     0.0009832     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.24459        2.7277        3.0057        2.5214        2.3051         0.049       31.8224     0.1499326     0.0009308     0.0000000     0.0000000     0.0009308     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.24114        2.7344        3.0058        2.5366        2.3329         0.049       31.8015     0.1459680     0.0008851     0.0000000     0.0000000     0.0008851     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.23795        2.7404        3.0059        2.5501        2.3581         0.048       31.7839     0.1425010     0.0008451     0.0000000     0.0000000     0.0008451     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.23500        2.7459        3.0060        2.5623        2.3809         0.048       31.7688     0.1394517     0.0008096     0.0000000     0.0000000     0.0008096     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.23224        2.7509        3.0061        2.5734        2.4016         0.048       31.7556     0.1367535     0.0007781     0.0000000     0.0000000     0.0007781     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.22966        2.7555        3.0062        2.5834        2.4204         0.048       31.7439     0.1343514     0.0007497     0.0000000     0.0000000     0.0007497     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.22722        2.7598        3.0063        2.5926        2.4376         0.048       31.7333     0.1322009     0.0007240     0.0000000     0.0000000     0.0007240     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.22492        2.7637        3.0064        2.6010        2.4533         0.048       31.7237     0.1302661     0.0007007     0.0000000     0.0000000     0.0007007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.22273        2.7674        3.0064        2.6087        2.4677         0.047       31.7148     0.1285170     0.0006793     0.0000000     0.0000000     0.0006793     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.22064        2.7709        3.0065        2.6158        2.4810         0.047       31.7064     0.1269290     0.0006597     0.0000000     0.0000000     0.0006597     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.21865        2.7741        3.0066        2.6225        2.4932         0.047       31.6986     0.1254814     0.0006416     0.0000000     0.0000000     0.0006416     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.21674        2.7772        3.0067        2.6286        2.5045         0.047       31.6912     0.1241568     0.0006248     0.0000000     0.0000000     0.0006248     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.21490        2.7801        3.0068        2.6344        2.5149         0.046       31.6841     0.1229406     0.0006092     0.0000000     0.0000000     0.0006092     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.21313        2.7828        3.0069        2.6397        2.5246         0.046       31.6773     0.1218202     0.0005946     0.0000000     0.0000000     0.0005946     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.21143        2.7854        3.0069        2.6448        2.5336         0.046       31.6709     0.1207846     0.0005810     0.0000000     0.0000000     0.0005810     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.20978        2.7879        3.0070        2.6495        2.5420         0.045       31.6646     0.1198247     0.0005682     0.0000000     0.0000000     0.0005682     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.20819        2.7902        3.0071        2.6540        2.5499         0.045       31.6585     0.1189323     0.0005562     0.0000000     0.0000000     0.0005561     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.20664        2.7925        3.0072        2.6582        2.5572         0.045       31.6527     0.1181003     0.0005448     0.0000000     0.0000000     0.0005448     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.20514        2.7946        3.0073        2.6622        2.5641         0.045       31.6470     0.1173228     0.0005341     0.0000000     0.0000000     0.0005341     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.20368        2.7967        3.0073        2.6660        2.5705         0.044       31.6415     0.1165943     0.0005239     0.0000000     0.0000000     0.0005239     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.20226        2.7987        3.0074        2.6696        2.5766         0.044       31.6361     0.1159099     0.0005143     0.0000000     0.0000000     0.0005143     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.20088        2.8006        3.0075        2.6730        2.5823         0.044       31.6308     0.1152657     0.0005051     0.0000000     0.0000000     0.0005051     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.19953        2.8025        3.0076        2.6763        2.5876         0.043       31.6257     0.1146577     0.0004964     0.0000000     0.0000000     0.0004964     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       20.0000       1.19821        2.8043        3.0076        2.6794        2.5927         0.043       31.6207     0.1140829     0.0004880     0.0000000     0.0000000     0.0004880     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.19693        2.8060        3.0077        2.6824        2.5975         0.043       31.6158     0.1135383     0.0004801     0.0000000     0.0000000     0.0004801     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.19566        2.8077        3.0078        2.6853        2.6021         0.042       31.6110     0.1130211     0.0004725     0.0000000     0.0000000     0.0004725     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.19443        2.8093        3.0079        2.6880        2.6064         0.042       31.6063     0.1125293     0.0004652     0.0000000     0.0000000     0.0004652     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       20.0000       1.19322        2.8109        3.0079        2.6907        2.6106         0.042       31.6017     0.1120605     0.0004582     0.0000000     0.0000000     0.0004582     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       1.19204        2.8124        3.0080        2.6932        2.6145         0.041       31.5972     0.1116131     0.0004515     0.0000000     0.0000000     0.0004515     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
