%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.25474        1.8011        2.0033        1.6426        1.4691         0.004       31.5212     0.3721755     0.0000008     0.0000000     0.0000000     0.0000008     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.18037        1.8732        2.0058        1.7829        1.7053         0.005       31.0801     0.2597787     0.0169582     0.0000000     0.0000000     0.0169582     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.13371        1.9119        2.0079        1.8497        1.8143         0.006       30.8054     0.2204364     0.0095296     0.0000000     0.0000000     0.0095296     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.10317        1.9319        2.0097        1.8772        1.8470         0.006       30.6170     0.2069701     0.0069148     0.0000000     0.0000000     0.0069148     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.08021        1.9454        2.0112        1.8949        1.8674         0.007       30.4772     0.1982451     0.0055374     0.0000000     0.0000000     0.0055374     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.06179        1.9552        2.0125        1.9074        1.8816         0.007       30.3621     0.1919418     0.0046784     0.0000000     0.0000000     0.0046784     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.04622        1.9630        2.0136        1.9171        1.8926         0.008       30.2651     0.1869393     0.0040713     0.0000000     0.0000000     0.0040713     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.03264        1.9696        2.0147        1.9252        1.9016         0.008       30.1807     0.1827695     0.0036127     0.0000000     0.0000000     0.0036127     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.02056        1.9752        2.0157        1.9320        1.9092         0.008       30.1055     0.1791882     0.0032513     0.0000000     0.0000000     0.0032513     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.00963        1.9802        2.0166        1.9380        1.9159         0.009       30.0374     0.1760451     0.0029576     0.0000000     0.0000000     0.0029576     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       0.99965        1.9846        2.0174        1.9433        1.9217         0.009       29.9750     0.1732420     0.0027133     0.0000000     0.0000000     0.0027133     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.99045        1.9887        2.0182        1.9481        1.9270         0.010       29.9172     0.1707117     0.0025065     0.0000000     0.0000000     0.0025065     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.98191        1.9923        2.0189        1.9525        1.9317         0.010       29.8634     0.1684059     0.0023290     0.0000000     0.0000000     0.0023290     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
