%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.50879        3.6043        4.0070        3.2876        2.9409         0.057       32.0358     0.1117094     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.50812        3.6058        4.0070        3.2912        2.9472         0.057       32.0305     0.1111851     0.0002484     0.0000000     0.0000001     0.0002484     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.50744        3.6074        4.0071        3.2947        2.9534         0.056       32.0253     0.1106681     0.0002464     0.0000000     0.0000001     0.0002463     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.50678        3.6089        4.0071        3.2982        2.9595         0.056       32.0204     0.1101611     0.0002444     0.0000000     0.0000001     0.0002444     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.50613        3.6104        4.0071        3.3016        2.9656         0.055       32.0156     0.1096644     0.0002425     0.0000000     0.0000001     0.0002424     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.50548        3.6118        4.0071        3.3050        2.9715         0.055       32.0109     0.1091779     0.0002406     0.0000000     0.0000001     0.0002406     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.50485        3.6133        4.0071        3.3083        2.9774         0.055       32.0065     0.1087014     0.0002388     0.0000000     0.0000001     0.0002387     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.50422        3.6147        4.0071        3.3116        2.9832         0.054       32.0022     0.1082346     0.0002370     0.0000000     0.0000001     0.0002369     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.50360        3.6161        4.0072        3.3148        2.9889         0.054       31.9980     0.1077772     0.0002352     0.0000000     0.0000001     0.0002351     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.50299        3.6174        4.0072        3.3180        2.9945         0.054       31.9940     0.1073288     0.0002335     0.0000000     0.0000001     0.0002334     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
