%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       2.04200        7.2192        8.0144        6.5936        5.9079         0.029       35.6851     0.0391743     0.0000005     0.0000000     0.0000004     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       2.04199        7.2192        8.0144        6.5936        5.9080         0.029       35.6851     0.0391735     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       2.04198        7.2192        8.0144        6.5936        5.9080         0.029       35.6852     0.0391727     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.04198        7.2192        8.0144        6.5936        5.9081         0.029       35.6852     0.0391720     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.04197        7.2192        8.0144        6.5937        5.9081         0.029       35.6853     0.0391712     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       2.04196        7.2193        8.0144        6.5937        5.9082         0.029       35.6854     0.0391704     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       2.04196        7.2193        8.0144        6.5937        5.9082         0.028       35.6854     0.0391696     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       2.04195        7.2193        8.0144        6.5938        5.9083         0.028       35.6855     0.0391688     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       2.04194        7.2193        8.0144        6.5938        5.9083         0.028       35.6855     0.0391680     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       2.04194        7.2193        8.0144        6.5938        5.9084         0.028       35.6856     0.0391672     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       2.04193        7.2193        8.0144        6.5938        5.9084         0.028       35.6856     0.0391664     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       2.04192        7.2193        8.0144        6.5939        5.9085         0.028       35.6857     0.0391656     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       2.04192        7.2193        8.0144        6.5939        5.9085         0.027       35.6857     0.0391649     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       2.04191        7.2193        8.0144        6.5939        5.9086         0.027       35.6858     0.0391640     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       2.04191        7.2194        8.0144        6.5940        5.9087         0.027       35.6858     0.0391633     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       2.04190        7.2194        8.0144        6.5940        5.9087         0.027       35.6859     0.0391625     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       2.04189        7.2194        8.0144        6.5940        5.9088         0.027       35.6859     0.0391617     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       2.04189        7.2194        8.0144        6.5940        5.9088         0.027       35.6860     0.0391609     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       21.0000       2.04188        7.2194        8.0144        6.5941        5.9089         0.027       35.6860     0.0391601     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       2.04187        7.2194        8.0144        6.5941        5.9089         0.026       35.6860     0.0391594     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       2.04187        7.2194        8.0144        6.5941        5.9090         0.026       35.6861     0.0391586     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       2.04186        7.2194        8.0144        6.5941        5.9090         0.026       35.6862     0.0391578     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       21.0000       2.04185        7.2194        8.0144        6.5942        5.9091         0.026       35.6862     0.0391570     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       2.04185        7.2194        8.0144        6.5942        5.9091         0.026       35.6863     0.0391562     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       2.04184        7.2195        8.0144        6.5942        5.9092         0.026       35.6863     0.0391555     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       2.04183        7.2195        8.0144        6.5943        5.9092         0.026       35.6864     0.0391547     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       21.0000       2.04183        7.2195        8.0144        6.5943        5.9093         0.025       35.6864     0.0391539     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       21.0000       2.04182        7.2195        8.0144        6.5943        5.9093         0.025       35.6865     0.0391531     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       21.0000       2.04181        7.2195        8.0144        6.5943        5.9094         0.025       35.6865     0.0391523     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       21.0000       2.04181        7.2195        8.0144        6.5944        5.9094         0.025       35.6866     0.0391516     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       21.0000       2.04180        7.2195        8.0144        6.5944        5.9095         0.025       35.6866     0.0391508     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       21.0000       2.04179        7.2195        8.0144        6.5944        5.9095         0.025       35.6867     0.0391500     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       21.0000       2.04179        7.2195        8.0144        6.5945        5.9096         0.025       35.6867     0.0391493     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       21.0000       2.04178        7.2196        8.0144        6.5945        5.9096         0.024       35.6868     0.0391485     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       21.0000       2.04177        7.2196        8.0144        6.5945        5.9097         0.024       35.6868     0.0391477     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       21.0000       2.04177        7.2196        8.0144        6.5945        5.9097         0.024       35.6869     0.0391469     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       21.0000       2.04176        7.2196        8.0144        6.5946        5.9098         0.024       35.6869     0.0391462     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       21.0000       2.04175        7.2196        8.0144        6.5946        5.9098         0.024       35.6870     0.0391454     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.       21.0000       2.04175        7.2196        8.0144        6.5946        5.9099         0.024       35.6870     0.0391446     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       21.0000       2.04174        7.2196        8.0144        6.5946        5.9099         0.024       35.6871     0.0391439     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       21.0000       2.04173        7.2196        8.0144        6.5947        5.9100         0.024       35.6871     0.0391431     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       21.0000       2.04173        7.2196        8.0144        6.5947        5.9100         0.024       35.6872     0.0391424     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          21.            0.       21.0000       2.04172        7.2196        8.0144        6.5947        5.9101         0.023       35.6872     0.0391416     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       21.0000       2.04171        7.2197        8.0144        6.5948        5.9101         0.023       35.6873     0.0391408     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       21.0000       2.04171        7.2197        8.0144        6.5948        5.9102         0.023       35.6873     0.0391401     0.0000153     0.0000000     0.0000115     0.0000038     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
