%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.01165        3.6087        4.0078        3.2935        2.9479         0.106       33.4011     0.0745471     0.0000001     0.0000000     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.01156        3.6091        4.0078        3.2942        2.9492         0.105       33.4006     0.0744759     0.0000225     0.0000000     0.0000000     0.0000224     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.01147        3.6094        4.0078        3.2949        2.9504         0.104       33.4001     0.0744050     0.0000224     0.0000000     0.0000000     0.0000224     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01138        3.6097        4.0078        3.2956        2.9517         0.102       33.3997     0.0743343     0.0000224     0.0000000     0.0000000     0.0000223     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01129        3.6100        4.0078        3.2964        2.9530         0.101       33.3992     0.0742639     0.0000223     0.0000000     0.0000000     0.0000223     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01120        3.6103        4.0078        3.2971        2.9542         0.100       33.3988     0.0741939     0.0000223     0.0000000     0.0000000     0.0000223     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.01111        3.6106        4.0078        3.2978        2.9555         0.099       33.3984     0.0741242     0.0000223     0.0000000     0.0000000     0.0000222     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01103        3.6109        4.0078        3.2985        2.9567         0.098       33.3979     0.0740548     0.0000222     0.0000000     0.0000000     0.0000222     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01094        3.6112        4.0078        3.2992        2.9580         0.097       33.3975     0.0739856     0.0000222     0.0000000     0.0000000     0.0000222     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01085        3.6116        4.0078        3.2999        2.9592         0.096       33.3971     0.0739169     0.0000222     0.0000000     0.0000000     0.0000221     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
