%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.25503        3.6024        4.0066        3.2853        2.9384         0.014       31.5849     0.0930852     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.25476        3.6031        4.0066        3.2871        2.9415         0.013       31.5820     0.0928725     0.0000831     0.0000000     0.0000001     0.0000831     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.25449        3.6039        4.0066        3.2888        2.9445         0.013       31.5792     0.0926614     0.0000828     0.0000000     0.0000001     0.0000827     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25422        3.6046        4.0066        3.2905        2.9475         0.013       31.5764     0.0924523     0.0000825     0.0000000     0.0000001     0.0000824     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25395        3.6054        4.0066        3.2922        2.9505         0.013       31.5736     0.0922451     0.0000822     0.0000000     0.0000001     0.0000821     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25368        3.6061        4.0066        3.2939        2.9535         0.013       31.5709     0.0920403     0.0000819     0.0000000     0.0000001     0.0000818     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.25341        3.6068        4.0066        3.2956        2.9564         0.013       31.5683     0.0918375     0.0000815     0.0000000     0.0000001     0.0000815     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25315        3.6075        4.0066        3.2973        2.9593         0.013       31.5656     0.0916368     0.0000812     0.0000000     0.0000001     0.0000812     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25289        3.6083        4.0067        3.2989        2.9622         0.013       31.5631     0.0914382     0.0000809     0.0000000     0.0000001     0.0000808     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25263        3.6090        4.0067        3.3005        2.9651         0.013       31.5606     0.0912416     0.0000806     0.0000000     0.0000001     0.0000805     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       1.25237        3.6097        4.0067        3.3022        2.9680         0.013       31.5581     0.0910469     0.0000803     0.0000000     0.0000001     0.0000802     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.25211        3.6104        4.0067        3.3038        2.9708         0.013       31.5556     0.0908543     0.0000800     0.0000000     0.0000001     0.0000799     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.25186        3.6111        4.0067        3.3054        2.9736         0.013       31.5532     0.0906635     0.0000797     0.0000000     0.0000001     0.0000796     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.25160        3.6117        4.0067        3.3069        2.9764         0.013       31.5509     0.0904746     0.0000794     0.0000000     0.0000001     0.0000793     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       1.25135        3.6124        4.0067        3.3085        2.9792         0.013       31.5485     0.0902875     0.0000791     0.0000000     0.0000001     0.0000791     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.25110        3.6131        4.0067        3.3101        2.9820         0.013       31.5463     0.0901023     0.0000788     0.0000000     0.0000001     0.0000788     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.25085        3.6138        4.0067        3.3116        2.9847         0.013       31.5440     0.0899188     0.0000786     0.0000000     0.0000001     0.0000785     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.25060        3.6144        4.0067        3.3132        2.9874         0.013       31.5418     0.0897371     0.0000783     0.0000000     0.0000001     0.0000782     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       1.25036        3.6151        4.0067        3.3147        2.9902         0.013       31.5396     0.0895571     0.0000780     0.0000000     0.0000001     0.0000779     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.25012        3.6158        4.0067        3.3162        2.9928         0.013       31.5374     0.0893788     0.0000777     0.0000000     0.0000001     0.0000777     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.24987        3.6164        4.0068        3.3177        2.9955         0.013       31.5353     0.0892023     0.0000774     0.0000000     0.0000001     0.0000774     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.24963        3.6170        4.0068        3.3192        2.9982         0.012       31.5332     0.0890273     0.0000772     0.0000000     0.0000001     0.0000771     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       19.0000       1.24939        3.6177        4.0068        3.3206        3.0008         0.012       31.5311     0.0888540     0.0000769     0.0000000     0.0000001     0.0000768     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.24915        3.6183        4.0068        3.3221        3.0034         0.012       31.5291     0.0886823     0.0000766     0.0000000     0.0000001     0.0000766     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.24892        3.6190        4.0068        3.3236        3.0060         0.012       31.5270     0.0885121     0.0000764     0.0000000     0.0000001     0.0000763     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.24868        3.6196        4.0068        3.3250        3.0086         0.012       31.5251     0.0883435     0.0000761     0.0000000     0.0000001     0.0000760     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       19.0000       1.24845        3.6202        4.0068        3.3264        3.0112         0.012       31.5231     0.0881765     0.0000759     0.0000000     0.0000001     0.0000758     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       1.24822        3.6208        4.0068        3.3279        3.0137         0.012       31.5212     0.0880109     0.0000756     0.0000000     0.0000001     0.0000755     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       1.24799        3.6214        4.0068        3.3293        3.0162         0.012       31.5193     0.0878468     0.0000754     0.0000000     0.0000001     0.0000753     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       1.24776        3.6221        4.0068        3.3307        3.0188         0.012       31.5174     0.0876843     0.0000751     0.0000000     0.0000001     0.0000750     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       19.0000       1.24753        3.6227        4.0068        3.3321        3.0213         0.012       31.5155     0.0875231     0.0000749     0.0000000     0.0000001     0.0000748     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       1.24730        3.6233        4.0068        3.3334        3.0237         0.012       31.5137     0.0873634     0.0000746     0.0000000     0.0000001     0.0000745     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       1.24707        3.6239        4.0068        3.3348        3.0262         0.012       31.5118     0.0872051     0.0000744     0.0000000     0.0000001     0.0000743     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       1.24685        3.6245        4.0069        3.3362        3.0287         0.012       31.5100     0.0870482     0.0000741     0.0000000     0.0000001     0.0000740     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
