%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.50580        5.4033        6.0098        4.9277        4.4073         0.002       31.5443     0.0501929     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.50579        5.4034        6.0098        4.9278        4.4075         0.002       31.5442     0.0501886     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.50577        5.4034        6.0098        4.9279        4.4077         0.002       31.5441     0.0501842     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.50576        5.4035        6.0098        4.9280        4.4078         0.002       31.5439     0.0501799     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.50574        5.4035        6.0098        4.9281        4.4080         0.002       31.5438     0.0501755     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.50573        5.4035        6.0098        4.9282        4.4082         0.002       31.5437     0.0501712     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.50572        5.4036        6.0098        4.9283        4.4084         0.002       31.5435     0.0501668     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.50570        5.4036        6.0098        4.9284        4.4085         0.002       31.5434     0.0501625     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.50569        5.4037        6.0098        4.9285        4.4087         0.002       31.5433     0.0501582     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.50567        5.4037        6.0098        4.9286        4.4089         0.002       31.5431     0.0501538     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       1.50566        5.4038        6.0098        4.9287        4.4091         0.002       31.5430     0.0501495     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.50565        5.4038        6.0098        4.9288        4.4092         0.002       31.5429     0.0501452     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.50563        5.4038        6.0098        4.9289        4.4094         0.002       31.5427     0.0501408     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.50562        5.4039        6.0098        4.9290        4.4096         0.002       31.5426     0.0501365     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       1.50560        5.4039        6.0098        4.9291        4.4097         0.002       31.5425     0.0501322     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.50559        5.4040        6.0098        4.9292        4.4099         0.002       31.5424     0.0501278     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.50557        5.4040        6.0098        4.9293        4.4101         0.002       31.5422     0.0501235     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.50556        5.4040        6.0098        4.9294        4.4103         0.002       31.5421     0.0501192     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       1.50555        5.4041        6.0098        4.9295        4.4104         0.002       31.5420     0.0501148     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.50553        5.4041        6.0098        4.9296        4.4106         0.002       31.5418     0.0501105     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.50552        5.4042        6.0098        4.9297        4.4108         0.002       31.5417     0.0501062     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.50550        5.4042        6.0098        4.9298        4.4109         0.002       31.5416     0.0501019     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       19.0000       1.50549        5.4042        6.0098        4.9299        4.4111         0.002       31.5415     0.0500976     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.50548        5.4043        6.0098        4.9300        4.4113         0.002       31.5413     0.0500932     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.50546        5.4043        6.0098        4.9301        4.4115         0.002       31.5412     0.0500890     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.50545        5.4044        6.0098        4.9302        4.4116         0.002       31.5411     0.0500847     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       19.0000       1.50543        5.4044        6.0098        4.9303        4.4118         0.002       31.5410     0.0500803     0.0000095     0.0000000     0.0000026     0.0000069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
