%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       1.27557        5.4184        6.0118        4.9492        4.4344         0.051       35.4349     0.0418680     0.0000001     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       1.27556        5.4184        6.0118        4.9492        4.4345         0.050       35.4351     0.0418662     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       1.27556        5.4184        6.0118        4.9493        4.4346         0.050       35.4353     0.0418644     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.27556        5.4184        6.0118        4.9493        4.4347         0.050       35.4356     0.0418627     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.27555        5.4184        6.0118        4.9494        4.4347         0.050       35.4358     0.0418609     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.27555        5.4185        6.0118        4.9494        4.4348         0.049       35.4360     0.0418592     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       1.27554        5.4185        6.0118        4.9495        4.4349         0.049       35.4362     0.0418574     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.27554        5.4185        6.0118        4.9495        4.4350         0.049       35.4364     0.0418556     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.27553        5.4185        6.0118        4.9496        4.4351         0.049       35.4367     0.0418539     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.27553        5.4185        6.0118        4.9496        4.4352         0.048       35.4369     0.0418521     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       1.27553        5.4186        6.0118        4.9497        4.4353         0.048       35.4371     0.0418503     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.27552        5.4186        6.0118        4.9497        4.4353         0.048       35.4373     0.0418486     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.27552        5.4186        6.0118        4.9498        4.4354         0.048       35.4375     0.0418468     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.27551        5.4186        6.0118        4.9498        4.4355         0.047       35.4377     0.0418450     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       1.27551        5.4186        6.0118        4.9499        4.4356         0.047       35.4379     0.0418433     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.27550        5.4187        6.0118        4.9499        4.4357         0.047       35.4381     0.0418415     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.27550        5.4187        6.0118        4.9500        4.4358         0.047       35.4383     0.0418397     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.27549        5.4187        6.0118        4.9500        4.4359         0.047       35.4385     0.0418380     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       21.0000       1.27549        5.4187        6.0118        4.9501        4.4360         0.046       35.4388     0.0418362     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.27549        5.4187        6.0118        4.9501        4.4360         0.046       35.4390     0.0418345     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.27548        5.4188        6.0118        4.9501        4.4361         0.046       35.4391     0.0418327     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.27548        5.4188        6.0118        4.9502        4.4362         0.046       35.4393     0.0418309     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       21.0000       1.27547        5.4188        6.0118        4.9502        4.4363         0.045       35.4395     0.0418291     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.27547        5.4188        6.0118        4.9503        4.4364         0.045       35.4397     0.0418274     0.0000037     0.0000000     0.0000013     0.0000024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
