%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       0.76319        7.2118        8.0136        6.5823        5.8933         0.019       35.1675     0.0148784     0.0000001     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       0.76318        7.2118        8.0136        6.5823        5.8933         0.018       35.1675     0.0148783     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       0.76318        7.2118        8.0136        6.5823        5.8933         0.018       35.1674     0.0148782     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.76318        7.2118        8.0136        6.5823        5.8933         0.018       35.1674     0.0148781     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.76318        7.2118        8.0136        6.5823        5.8933         0.018       35.1673     0.0148781     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.76318        7.2118        8.0136        6.5823        5.8933         0.018       35.1673     0.0148780     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       0.76317        7.2118        8.0136        6.5823        5.8933         0.017       35.1672     0.0148779     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.76317        7.2118        8.0136        6.5823        5.8934         0.017       35.1672     0.0148779     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.76317        7.2118        8.0136        6.5824        5.8934         0.017       35.1672     0.0148778     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.76317        7.2118        8.0136        6.5824        5.8934         0.017       35.1671     0.0148777     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       0.76317        7.2118        8.0136        6.5824        5.8934         0.017       35.1671     0.0148776     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.76316        7.2118        8.0136        6.5824        5.8934         0.016       35.1670     0.0148776     0.0000021     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
