%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       2.00798        2.7019        3.0050        2.4641        2.2038         0.013       31.5695     0.2646554     0.0000020     0.0000000     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.97571        2.7393        3.0056        2.5462        2.3479         0.013       31.4263     0.2294025     0.0140034     0.0000000     0.0000000     0.0140034     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.95009        2.7677        3.0062        2.6081        2.4638         0.014       31.3281     0.2056176     0.0111404     0.0000000     0.0000000     0.0111404     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.93033        2.7877        3.0067        2.6495        2.5417         0.014       31.2626     0.1912488     0.0093687     0.0000000     0.0000000     0.0093687     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.91455        2.8022        3.0072        2.6770        2.5906         0.015       31.2130     0.1825843     0.0082050     0.0000000     0.0000000     0.0082050     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.90134        2.8133        3.0077        2.6962        2.6217         0.015       31.1704     0.1770407     0.0073817     0.0000000     0.0000000     0.0073817     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.88984        2.8222        3.0082        2.7106        2.6429         0.015       31.1318     0.1731652     0.0067595     0.0000000     0.0000000     0.0067595     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.87952        2.8298        3.0086        2.7221        2.6585         0.016       31.0959     0.1702019     0.0062645     0.0000000     0.0000000     0.0062645     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.87008        2.8364        3.0090        2.7319        2.6710         0.016       31.0625     0.1677696     0.0058558     0.0000000     0.0000000     0.0058558     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.86133        2.8423        3.0094        2.7404        2.6815         0.016       31.0313     0.1656734     0.0055094     0.0000000     0.0000000     0.0055094     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.85316        2.8478        3.0098        2.7480        2.6908         0.016       31.0020     0.1638107     0.0052101     0.0000000     0.0000000     0.0052101     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.84547        2.8528        3.0101        2.7550        2.6991         0.017       30.9744     0.1621232     0.0049477     0.0000000     0.0000000     0.0049477     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.83819        2.8574        3.0105        2.7614        2.7068         0.017       30.9484     0.1605754     0.0047152     0.0000000     0.0000000     0.0047152     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.83127        2.8617        3.0108        2.7674        2.7138         0.017       30.9236     0.1591437     0.0045071     0.0000000     0.0000000     0.0045071     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
