%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.50565        1.8011        2.0033        1.6425        1.4690         0.002       31.5135     0.4466131     0.0000011     0.0000000     0.0000000     0.0000011     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.37862        1.8933        2.0075        1.8135        1.7495         0.003       30.9026     0.2882929     0.0370480     0.0000000     0.0000000     0.0370480     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.30354        1.9388        2.0109        1.8853        1.8558         0.003       30.5175     0.2422517     0.0180790     0.0000000     0.0000000     0.0180790     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25629        1.9615        2.0136        1.9151        1.8902         0.004       30.2657     0.2250398     0.0123365     0.0000000     0.0000000     0.0123365     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.22223        1.9760        2.0158        1.9331        1.9106         0.004       30.0846     0.2142888     0.0095282     0.0000000     0.0000000     0.0095282     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.19565        1.9862        2.0176        1.9455        1.9243         0.004       29.9409     0.2066507     0.0078477     0.0000000     0.0000000     0.0078477     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.17365        1.9942        2.0192        1.9550        1.9347         0.005       29.8219     0.2006744     0.0066990     0.0000000     0.0000000     0.0066990     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.15477        2.0008        2.0206        1.9627        1.9431         0.005       29.7203     0.1957402     0.0058525     0.0000000     0.0000000     0.0058525     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.13816        2.0065        2.0218        1.9692        1.9502         0.005       29.6308     0.1915274     0.0051977     0.0000000     0.0000000     0.0051977     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.12329        2.0114        2.0230        1.9749        1.9563         0.006       29.5504     0.1878445     0.0046737     0.0000000     0.0000000     0.0046737     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       1.10982        2.0159        2.0241        1.9799        1.9617         0.006       29.4773     0.1845699     0.0042435     0.0000000     0.0000000     0.0042435     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.09748        2.0198        2.0251        1.9844        1.9666         0.006       29.4102     0.1816214     0.0038836     0.0000000     0.0000000     0.0038836     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.08611        2.0235        2.0260        1.9885        1.9710         0.006       29.3481     0.1789403     0.0035777     0.0000000     0.0000000     0.0035777     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.07555        2.0268        2.0268        1.9923        1.9750         0.007       29.2903     0.1764829     0.0033144     0.0000000     0.0000000     0.0033144     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       1.06570        2.0299        2.0277        1.9957        1.9786         0.007       29.2363     0.1742161     0.0030855     0.0000000     0.0000000     0.0030855     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.05647        2.0328        2.0284        1.9990        1.9821         0.007       29.1856     0.1721129     0.0028845     0.0000000     0.0000000     0.0028845     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.04779        2.0355        2.0292        2.0019        1.9852         0.008       29.1379     0.1701524     0.0027068     0.0000000     0.0000000     0.0027068     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.03959        2.0381        2.0299        2.0047        1.9882         0.008       29.0927     0.1683170     0.0025484     0.0000000     0.0000000     0.0025484     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       1.03183        2.0405        2.0305        2.0074        1.9910         0.008       29.0499     0.1665926     0.0024064     0.0000000     0.0000000     0.0024064     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.02445        2.0427        2.0312        2.0099        1.9936         0.008       29.0092     0.1649670     0.0022785     0.0000000     0.0000000     0.0022785     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.01744        2.0449        2.0318        2.0122        1.9961         0.009       28.9704     0.1634299     0.0021625     0.0000000     0.0000000     0.0021625     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
