%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.00386        1.8012        2.0033        1.6426        1.4691         0.010       31.5361     0.2977382     0.0000005     0.0000000     0.0000000     0.0000005     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       0.96719        1.8512        2.0045        1.7456        1.6470         0.011       31.2503     0.2282082     0.0060937     0.0000000     0.0000000     0.0060937     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       0.94198        1.8822        2.0056        1.8066        1.7585         0.012       31.0728     0.1949672     0.0039920     0.0000000     0.0000000     0.0039920     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.92488        1.8991        2.0066        1.8328        1.7948         0.013       30.9504     0.1837649     0.0030817     0.0000000     0.0000000     0.0030817     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.91168        1.9106        2.0075        1.8488        1.8138         0.014       30.8509     0.1773487     0.0025776     0.0000000     0.0000000     0.0025776     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.90067        1.9194        2.0082        1.8608        1.8281         0.014       30.7695     0.1724925     0.0022392     0.0000000     0.0000000     0.0022392     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       0.89117        1.9267        2.0090        1.8705        1.8393         0.015       30.6990     0.1685864     0.0019920     0.0000000     0.0000000     0.0019920     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.88275        1.9329        2.0096        1.8786        1.8486         0.015       30.6362     0.1653154     0.0018012     0.0000000     0.0000000     0.0018012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.87515        1.9382        2.0103        1.8855        1.8566         0.016       30.5794     0.1624909     0.0016479     0.0000000     0.0000000     0.0016479     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.86820        1.9430        2.0108        1.8916        1.8636         0.017       30.5275     0.1599959     0.0015208     0.0000000     0.0000000     0.0015208     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       0.86178        1.9473        2.0114        1.8971        1.8698         0.017       30.4796     0.1577588     0.0014132     0.0000000     0.0000000     0.0014132     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.85582        1.9512        2.0119        1.9020        1.8754         0.018       30.4350     0.1557310     0.0013208     0.0000000     0.0000000     0.0013208     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.85024        1.9547        2.0124        1.9066        1.8805         0.018       30.3932     0.1538767     0.0012404     0.0000000     0.0000000     0.0012404     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.84499        1.9581        2.0129        1.9107        1.8852         0.019       30.3538     0.1521687     0.0011697     0.0000000     0.0000000     0.0011697     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       0.84003        1.9611        2.0134        1.9145        1.8895         0.019       30.3167     0.1505858     0.0011069     0.0000000     0.0000000     0.0011069     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.83533        1.9640        2.0138        1.9181        1.8935         0.020       30.2814     0.1491112     0.0010508     0.0000000     0.0000000     0.0010508     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.83087        1.9667        2.0143        1.9214        1.8972         0.020       30.2479     0.1477312     0.0010003     0.0000000     0.0000000     0.0010003     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.82661        1.9693        2.0147        1.9245        1.9007         0.021       30.2158     0.1464345     0.0009546     0.0000000     0.0000000     0.0009546     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       0.82254        1.9717        2.0151        1.9275        1.9040         0.021       30.1852     0.1452119     0.0009129     0.0000000     0.0000000     0.0009129     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.81864        1.9739        2.0155        1.9303        1.9071         0.022       30.1559     0.1440555     0.0008749     0.0000000     0.0000000     0.0008749     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.81490        1.9761        2.0159        1.9329        1.9100         0.022       30.1277     0.1429587     0.0008399     0.0000000     0.0000000     0.0008399     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.81130        1.9781        2.0162        1.9354        1.9128         0.023       30.1006     0.1419156     0.0008076     0.0000000     0.0000000     0.0008076     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       19.0000       0.80784        1.9801        2.0166        1.9377        1.9154         0.023       30.0746     0.1409215     0.0007778     0.0000000     0.0000000     0.0007778     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       18.0000       0.80450        1.9820        2.0170        1.9400        1.9179         0.024       30.0494     0.1399722     0.0007501     0.0000000     0.0000000     0.0007501     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       17.0000       0.80127        1.9838        2.0173        1.9422        1.9203         0.024       30.0251     0.1390636     0.0007243     0.0000000     0.0000000     0.0007243     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       16.0000       0.79815        1.9855        2.0176        1.9442        1.9226         0.025       30.0016     0.1381925     0.0007002     0.0000000     0.0000000     0.0007002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       15.0000       0.79513        1.9872        2.0179        1.9462        1.9248         0.025       29.9788     0.1373563     0.0006777     0.0000000     0.0000000     0.0006777     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       14.0000       0.79220        1.9888        2.0183        1.9481        1.9269         0.026       29.9568     0.1365522     0.0006566     0.0000000     0.0000000     0.0006566     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       13.0000       0.78935        1.9903        2.0186        1.9500        1.9289         0.026       29.9354     0.1357777     0.0006368     0.0000000     0.0000000     0.0006368     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       12.0000       0.78659        1.9918        2.0189        1.9517        1.9309         0.027       29.9145     0.1350311     0.0006181     0.0000000     0.0000000     0.0006181     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       11.0000       0.78391        1.9932        2.0192        1.9534        1.9327         0.027       29.8941     0.1343106     0.0006005     0.0000000     0.0000000     0.0006005     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       10.0000       0.78129        1.9946        2.0194        1.9551        1.9345         0.028       29.8737     0.1336144     0.0005838     0.0000000     0.0000000     0.0005838     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.        9.0000       0.77873        1.9959        2.0197        1.9566        1.9362         0.028       29.8533     0.1329423     0.0005681     0.0000000     0.0000000     0.0005681     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.        8.0000       0.77622        1.9972        2.0200        1.9581        1.9379         0.029       29.8313     0.1322912     0.0005531     0.0000000     0.0000000     0.0005531     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.        7.0000       0.77369        1.9983        2.0203        1.9595        1.9394         0.030       29.8037     0.1316646     0.0005390     0.0000000     0.0000000     0.0005390     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
