%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       22.0000       2.01454        3.6066        4.0077        3.2899        2.9432         0.041       32.3192     0.1489013     0.0000029     0.0000000     0.0000000     0.0000029     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       22.0000       2.01178        3.6114        4.0077        3.3008        2.9622         0.041       32.3059     0.1467897     0.0013746     0.0000000     0.0000001     0.0013745     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       22.0000       2.00910        3.6159        4.0078        3.3114        2.9809         0.041       32.2937     0.1447656     0.0013414     0.0000000     0.0000001     0.0013413     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.00652        3.6203        4.0078        3.3215        2.9988         0.041       32.2827     0.1428519     0.0013101     0.0000000     0.0000001     0.0013101     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.00403        3.6245        4.0079        3.3311        3.0161         0.041       32.2729     0.1410484     0.0012807     0.0000000     0.0000001     0.0012807     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.00164        3.6285        4.0079        3.3403        3.0326         0.040       32.2641     0.1393483     0.0012531     0.0000000     0.0000001     0.0012530     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       22.0000       1.99934        3.6323        4.0080        3.3490        3.0484         0.040       32.2561     0.1377437     0.0012270     0.0000000     0.0000001     0.0012269     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.99711        3.6360        4.0080        3.3574        3.0637         0.040       32.2489     0.1362268     0.0012023     0.0000000     0.0000001     0.0012022     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.99497        3.6395        4.0081        3.3654        3.0783         0.040       32.2423     0.1347908     0.0011789     0.0000000     0.0000001     0.0011789     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.99289        3.6428        4.0081        3.3730        3.0923         0.040       32.2363     0.1334291     0.0011568     0.0000000     0.0000001     0.0011567     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       22.0000       1.99088        3.6461        4.0082        3.3804        3.1058         0.040       32.2308     0.1321366     0.0011357     0.0000000     0.0000001     0.0011357     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.98892        3.6492        4.0082        3.3874        3.1188         0.039       32.2257     0.1309078     0.0011157     0.0000000     0.0000001     0.0011156     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.98703        3.6522        4.0083        3.3941        3.1314         0.039       32.2211     0.1297386     0.0010966     0.0000000     0.0000001     0.0010966     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.98519        3.6551        4.0083        3.4006        3.1434         0.039       32.2167     0.1286246     0.0010784     0.0000000     0.0000001     0.0010783     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       22.0000       1.98340        3.6579        4.0084        3.4069        3.1551         0.039       32.2127     0.1275624     0.0010610     0.0000000     0.0000001     0.0010609     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.98166        3.6606        4.0084        3.4129        3.1663         0.039       32.2089     0.1265485     0.0010443     0.0000000     0.0000001     0.0010443     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.97996        3.6632        4.0085        3.4187        3.1771         0.038       32.2054     0.1255796     0.0010284     0.0000000     0.0000001     0.0010283     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.97831        3.6657        4.0085        3.4243        3.1876         0.038       32.2021     0.1246533     0.0010131     0.0000000     0.0000001     0.0010130     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       22.0000       1.97669        3.6682        4.0086        3.4297        3.1976         0.038       32.1990     0.1237666     0.0009984     0.0000000     0.0000001     0.0009984     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.97512        3.6706        4.0086        3.4349        3.2074         0.038       32.1961     0.1229173     0.0009843     0.0000000     0.0000001     0.0009843     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.97358        3.6729        4.0087        3.4399        3.2168         0.038       32.1933     0.1221032     0.0009708     0.0000000     0.0000001     0.0009707     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.97207        3.6751        4.0087        3.4448        3.2259         0.038       32.1908     0.1213222     0.0009577     0.0000000     0.0000001     0.0009576     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       22.0000       1.97060        3.6773        4.0087        3.4495        3.2347         0.037       32.1883     0.1205725     0.0009451     0.0000000     0.0000001     0.0009451     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       22.0000       1.96916        3.6794        4.0088        3.4540        3.2432         0.037       32.1860     0.1198522     0.0009330     0.0000000     0.0000001     0.0009329     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       22.0000       1.96775        3.6815        4.0088        3.4584        3.2515         0.037       32.1838     0.1191598     0.0009213     0.0000000     0.0000001     0.0009212     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
