%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       1.26702        3.6118        4.0085        3.2968        2.9512         0.068       33.7559     0.0931518     0.0000006     0.0000000     0.0000000     0.0000006     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       1.26675        3.6126        4.0085        3.2985        2.9543         0.067       33.7564     0.0929365     0.0000856     0.0000000     0.0000000     0.0000856     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       1.26649        3.6134        4.0085        3.3003        2.9574         0.066       33.7569     0.0927226     0.0000853     0.0000000     0.0000000     0.0000853     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.26623        3.6141        4.0086        3.3021        2.9604         0.064       33.7575     0.0925107     0.0000850     0.0000000     0.0000000     0.0000849     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.26598        3.6149        4.0086        3.3038        2.9635         0.063       33.7580     0.0923011     0.0000846     0.0000000     0.0000000     0.0000846     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.26572        3.6156        4.0086        3.3055        2.9665         0.062       33.7586     0.0920938     0.0000843     0.0000000     0.0000000     0.0000843     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       1.26547        3.6163        4.0086        3.3072        2.9695         0.061       33.7593     0.0918886     0.0000840     0.0000000     0.0000000     0.0000839     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.26521        3.6171        4.0086        3.3089        2.9725         0.060       33.7600     0.0916856     0.0000837     0.0000000     0.0000000     0.0000836     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.26496        3.6178        4.0086        3.3106        2.9755         0.059       33.7606     0.0914847     0.0000833     0.0000000     0.0000000     0.0000833     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.26471        3.6185        4.0086        3.3123        2.9784         0.058       33.7614     0.0912859     0.0000830     0.0000000     0.0000000     0.0000830     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       1.26447        3.6192        4.0086        3.3139        2.9814         0.057       33.7621     0.0910892     0.0000827     0.0000000     0.0000000     0.0000827     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.26422        3.6199        4.0086        3.3155        2.9843         0.056       33.7629     0.0908945     0.0000824     0.0000000     0.0000000     0.0000824     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.26398        3.6206        4.0086        3.3172        2.9871         0.055       33.7637     0.0907018     0.0000821     0.0000000     0.0000000     0.0000821     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.26374        3.6213        4.0086        3.3188        2.9900         0.054       33.7645     0.0905110     0.0000818     0.0000000     0.0000000     0.0000818     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       1.26350        3.6220        4.0086        3.3204        2.9928         0.053       33.7654     0.0903222     0.0000815     0.0000000     0.0000000     0.0000815     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.26326        3.6227        4.0086        3.3219        2.9957         0.052       33.7662     0.0901353     0.0000812     0.0000000     0.0000000     0.0000812     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.26302        3.6234        4.0086        3.3235        2.9984         0.051       33.7671     0.0899502     0.0000809     0.0000000     0.0000000     0.0000809     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.26278        3.6240        4.0086        3.3251        3.0012         0.050       33.7680     0.0897669     0.0000806     0.0000000     0.0000000     0.0000806     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       21.0000       1.26255        3.6247        4.0086        3.3266        3.0040         0.049       33.7689     0.0895854     0.0000804     0.0000000     0.0000000     0.0000803     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.26232        3.6254        4.0086        3.3281        3.0067         0.048       33.7699     0.0894057     0.0000801     0.0000000     0.0000000     0.0000800     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.26209        3.6260        4.0087        3.3297        3.0094         0.047       33.7708     0.0892278     0.0000798     0.0000000     0.0000000     0.0000798     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.26186        3.6267        4.0087        3.3312        3.0121         0.046       33.7717     0.0890515     0.0000795     0.0000000     0.0000000     0.0000795     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       21.0000       1.26163        3.6273        4.0087        3.3327        3.0148         0.045       33.7727     0.0888769     0.0000792     0.0000000     0.0000000     0.0000792     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.26140        3.6280        4.0087        3.3341        3.0175         0.044       33.7737     0.0887041     0.0000790     0.0000000     0.0000000     0.0000789     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.26118        3.6286        4.0087        3.3356        3.0201         0.043       33.7747     0.0885328     0.0000787     0.0000000     0.0000000     0.0000787     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.26095        3.6292        4.0087        3.3371        3.0228         0.042       33.7756     0.0883630     0.0000784     0.0000000     0.0000000     0.0000784     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
