%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       22.0000       2.04470        7.2220        8.0147        6.5974        5.9126         0.030       35.8832     0.0389817     0.0000005     0.0000000     0.0000004     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       22.0000       2.04470        7.2220        8.0147        6.5974        5.9126         0.030       35.8833     0.0389810     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       22.0000       2.04469        7.2220        8.0147        6.5974        5.9127         0.029       35.8834     0.0389803     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.04469        7.2220        8.0147        6.5975        5.9127         0.029       35.8835     0.0389796     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.04468        7.2220        8.0147        6.5975        5.9128         0.029       35.8836     0.0389789     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.04468        7.2220        8.0147        6.5975        5.9128         0.029       35.8838     0.0389782     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       22.0000       2.04467        7.2220        8.0147        6.5975        5.9129         0.029       35.8839     0.0389775     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       2.04467        7.2220        8.0147        6.5976        5.9129         0.029       35.8840     0.0389768     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       2.04466        7.2220        8.0147        6.5976        5.9130         0.029       35.8841     0.0389761     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       2.04466        7.2220        8.0147        6.5976        5.9130         0.029       35.8842     0.0389754     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       22.0000       2.04465        7.2221        8.0147        6.5976        5.9131         0.028       35.8843     0.0389746     0.0000139     0.0000000     0.0000102     0.0000037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
