%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.25921        7.2068        8.0133        6.5742        5.8819         0.001       32.5249     0.0246363     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.25921        7.2068        8.0133        6.5742        5.8819         0.001       32.5248     0.0246362     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.25920        7.2068        8.0133        6.5742        5.8819         0.001       32.5248     0.0246362     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25920        7.2068        8.0133        6.5742        5.8819         0.001       32.5248     0.0246361     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25920        7.2068        8.0133        6.5742        5.8819         0.001       32.5248     0.0246360     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25919        7.2068        8.0133        6.5742        5.8819         0.001       32.5248     0.0246359     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.25919        7.2068        8.0133        6.5742        5.8820         0.001       32.5247     0.0246358     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25919        7.2068        8.0133        6.5742        5.8820         0.001       32.5247     0.0246357     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25918        7.2068        8.0133        6.5742        5.8820         0.001       32.5247     0.0246356     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25918        7.2068        8.0133        6.5742        5.8820         0.001       32.5247     0.0246355     0.0000058     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
