%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.50812        2.7034        3.0055        2.4657        2.2055         0.040       31.9130     0.1984825     0.0000029     0.0000000     0.0000000     0.0000029     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.49820        2.7198        3.0057        2.5026        2.2704         0.041       31.8511     0.1860566     0.0029467     0.0000000     0.0000000     0.0029467     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.48937        2.7341        3.0059        2.5351        2.3295         0.041       31.8027     0.1756838     0.0026480     0.0000000     0.0000000     0.0026480     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.48171        2.7461        3.0061        2.5621        2.3797         0.041       31.7669     0.1674704     0.0024133     0.0000000     0.0000000     0.0024133     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.47502        2.7562        3.0063        2.5843        2.4215         0.041       31.7397     0.1610115     0.0022268     0.0000000     0.0000000     0.0022268     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.46912        2.7647        3.0065        2.6026        2.4561         0.042       31.7179     0.1558816     0.0020755     0.0000000     0.0000000     0.0020755     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.46382        2.7721        3.0066        2.6181        2.4848         0.042       31.6998     0.1517413     0.0019501     0.0000000     0.0000000     0.0019501     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45901        2.7785        3.0068        2.6312        2.5090         0.042       31.6838     0.1483408     0.0018442     0.0000000     0.0000000     0.0018442     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45458        2.7843        3.0070        2.6425        2.5295         0.042       31.6694     0.1455018     0.0017531     0.0000000     0.0000000     0.0017531     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45047        2.7894        3.0072        2.6524        2.5471         0.042       31.6560     0.1430959     0.0016737     0.0000000     0.0000000     0.0016737     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.44663        2.7941        3.0073        2.6611        2.5623         0.042       31.6435     0.1410293     0.0016037     0.0000000     0.0000000     0.0016037     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.44301        2.7984        3.0075        2.6689        2.5755         0.042       31.6318     0.1392322     0.0015413     0.0000000     0.0000000     0.0015413     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.43959        2.8023        3.0076        2.6760        2.5872         0.041       31.6205     0.1376521     0.0014852     0.0000000     0.0000000     0.0014852     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
