%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.00810        2.7055        3.0059        2.4681        2.2082         0.099       32.5238     0.1323461     0.0000008     0.0000000     0.0000000     0.0000008     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.00657        2.7094        3.0059        2.4772        2.2240         0.098       32.5104     0.1302767     0.0002857     0.0000000     0.0000000     0.0002857     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.00510        2.7132        3.0060        2.4859        2.2394         0.097       32.4982     0.1283015     0.0002781     0.0000000     0.0000000     0.0002781     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.00368        2.7168        3.0060        2.4942        2.2541         0.096       32.4874     0.1264443     0.0002710     0.0000000     0.0000000     0.0002710     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.00232        2.7202        3.0061        2.5020        2.2683         0.095       32.4780     0.1247040     0.0002644     0.0000000     0.0000000     0.0002644     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.00102        2.7235        3.0061        2.5095        2.2818         0.094       32.4697     0.1230727     0.0002582     0.0000000     0.0000000     0.0002582     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       0.99977        2.7266        3.0062        2.5166        2.2947         0.093       32.4624     0.1215414     0.0002523     0.0000000     0.0000000     0.0002523     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.99857        2.7295        3.0062        2.5233        2.3070         0.092       32.4558     0.1201012     0.0002468     0.0000000     0.0000000     0.0002468     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.99741        2.7324        3.0063        2.5298        2.3188         0.091       32.4500     0.1187443     0.0002417     0.0000000     0.0000000     0.0002417     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.99630        2.7351        3.0063        2.5359        2.3301         0.090       32.4448     0.1174638     0.0002368     0.0000000     0.0000000     0.0002368     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       0.99522        2.7377        3.0063        2.5417        2.3409         0.089       32.4401     0.1162536     0.0002321     0.0000000     0.0000000     0.0002321     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.99417        2.7402        3.0064        2.5473        2.3512         0.088       32.4359     0.1151082     0.0002278     0.0000000     0.0000000     0.0002278     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.99316        2.7425        3.0064        2.5527        2.3612         0.087       32.4321     0.1140225     0.0002236     0.0000000     0.0000000     0.0002236     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.99218        2.7448        3.0065        2.5578        2.3708         0.086       32.4287     0.1129925     0.0002196     0.0000000     0.0000000     0.0002196     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       0.99122        2.7471        3.0065        2.5627        2.3799         0.085       32.4256     0.1120138     0.0002159     0.0000000     0.0000000     0.0002159     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       0.99030        2.7492        3.0065        2.5675        2.3888         0.084       32.4227     0.1110831     0.0002123     0.0000000     0.0000000     0.0002123     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       0.98940        2.7513        3.0066        2.5720        2.3973         0.083       32.4201     0.1101969     0.0002088     0.0000000     0.0000000     0.0002088     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       0.98852        2.7532        3.0066        2.5763        2.4054         0.082       32.4177     0.1093524     0.0002055     0.0000000     0.0000000     0.0002055     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       0.98767        2.7552        3.0066        2.5805        2.4133         0.081       32.4156     0.1085468     0.0002024     0.0000000     0.0000000     0.0002024     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       0.98684        2.7570        3.0067        2.5846        2.4209         0.080       32.4137     0.1077775     0.0001994     0.0000000     0.0000000     0.0001994     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       0.98603        2.7588        3.0067        2.5885        2.4282         0.079       32.4119     0.1070424     0.0001965     0.0000000     0.0000000     0.0001965     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       0.98523        2.7606        3.0068        2.5922        2.4352         0.078       32.4102     0.1063392     0.0001937     0.0000000     0.0000000     0.0001937     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       0.98446        2.7623        3.0068        2.5958        2.4420         0.077       32.4087     0.1056660     0.0001910     0.0000000     0.0000000     0.0001910     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       0.98370        2.7639        3.0068        2.5993        2.4485         0.076       32.4074     0.1050211     0.0001885     0.0000000     0.0000000     0.0001885     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       0.98296        2.7655        3.0069        2.6027        2.4548         0.075       32.4062     0.1044028     0.0001860     0.0000000     0.0000000     0.0001860     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       0.98224        2.7671        3.0069        2.6060        2.4609         0.074       32.4050     0.1038096     0.0001836     0.0000000     0.0000000     0.0001836     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       20.0000       0.98153        2.7686        3.0069        2.6091        2.4668         0.073       32.4040     0.1032400     0.0001813     0.0000000     0.0000000     0.0001813     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       0.98083        2.7700        3.0070        2.6122        2.4725         0.071       32.4031     0.1026927     0.0001791     0.0000000     0.0000000     0.0001791     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       0.98015        2.7715        3.0070        2.6152        2.4780         0.070       32.4023     0.1021664     0.0001769     0.0000000     0.0000000     0.0001769     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       0.97948        2.7729        3.0070        2.6180        2.4833         0.070       32.4015     0.1016601     0.0001749     0.0000000     0.0000000     0.0001749     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       20.0000       0.97882        2.7742        3.0071        2.6208        2.4884         0.069       32.4008     0.1011727     0.0001728     0.0000000     0.0000000     0.0001728     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       0.97818        2.7755        3.0071        2.6235        2.4934         0.068       32.4002     0.1007031     0.0001709     0.0000000     0.0000000     0.0001709     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       0.97754        2.7768        3.0071        2.6261        2.4982         0.067       32.3996     0.1002505     0.0001690     0.0000000     0.0000000     0.0001690     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       0.97692        2.7781        3.0072        2.6287        2.5029         0.066       32.3991     0.0998140     0.0001672     0.0000000     0.0000000     0.0001672     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       20.0000       0.97631        2.7793        3.0072        2.6311        2.5074         0.065       32.3987     0.0993926     0.0001654     0.0000000     0.0000000     0.0001654     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       0.97571        2.7805        3.0072        2.6335        2.5118         0.064       32.3983     0.0989859     0.0001637     0.0000000     0.0000000     0.0001637     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       0.97512        2.7817        3.0073        2.6359        2.5160         0.063       32.3980     0.0985929     0.0001620     0.0000000     0.0000000     0.0001620     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       0.97453        2.7829        3.0073        2.6381        2.5201         0.062       32.3977     0.0982130     0.0001604     0.0000000     0.0000000     0.0001604     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.       20.0000       0.97396        2.7840        3.0073        2.6403        2.5241         0.061       32.3975     0.0978456     0.0001588     0.0000000     0.0000000     0.0001588     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       0.97340        2.7851        3.0074        2.6425        2.5279         0.060       32.3973     0.0974900     0.0001573     0.0000000     0.0000000     0.0001573     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       0.97284        2.7862        3.0074        2.6446        2.5317         0.060       32.3971     0.0971458     0.0001558     0.0000000     0.0000000     0.0001558     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       0.97229        2.7872        3.0074        2.6466        2.5353         0.059       32.3970     0.0968124     0.0001543     0.0000000     0.0000000     0.0001543     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          21.            0.       20.0000       0.97175        2.7882        3.0075        2.6486        2.5389         0.058       32.3969     0.0964893     0.0001529     0.0000000     0.0000000     0.0001529     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       20.0000       0.97122        2.7893        3.0075        2.6506        2.5423         0.057       32.3969     0.0961760     0.0001515     0.0000000     0.0000000     0.0001515     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
