%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.25580        7.2050        8.0131        6.5712        5.8778         0.002       31.7659     0.0246017     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.25580        7.2050        8.0131        6.5712        5.8778         0.002       31.7659     0.0246016     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.25579        7.2050        8.0131        6.5712        5.8778         0.002       31.7659     0.0246016     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25579        7.2050        8.0131        6.5712        5.8778         0.002       31.7658     0.0246015     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25579        7.2050        8.0131        6.5712        5.8778         0.002       31.7658     0.0246014     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25578        7.2050        8.0131        6.5712        5.8778         0.002       31.7657     0.0246013     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.25578        7.2050        8.0131        6.5712        5.8778         0.002       31.7657     0.0246012     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25578        7.2050        8.0131        6.5712        5.8778         0.002       31.7656     0.0246011     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25577        7.2050        8.0131        6.5712        5.8778         0.002       31.7656     0.0246010     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.25577        7.2050        8.0131        6.5712        5.8778         0.002       31.7656     0.0246009     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       1.25577        7.2050        8.0131        6.5712        5.8778         0.002       31.7655     0.0246008     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.25576        7.2050        8.0131        6.5712        5.8778         0.001       31.7655     0.0246007     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.25576        7.2050        8.0131        6.5712        5.8778         0.001       31.7654     0.0246007     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.25576        7.2050        8.0131        6.5712        5.8778         0.001       31.7654     0.0246006     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       1.25575        7.2050        8.0131        6.5712        5.8778         0.001       31.7653     0.0246005     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.25575        7.2050        8.0131        6.5712        5.8778         0.001       31.7653     0.0246004     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.25574        7.2050        8.0131        6.5712        5.8778         0.001       31.7652     0.0246003     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       1.25574        7.2050        8.0131        6.5712        5.8778         0.001       31.7652     0.0246002     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       1.25574        7.2050        8.0131        6.5712        5.8778         0.001       31.7652     0.0246001     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.25573        7.2050        8.0131        6.5712        5.8778         0.001       31.7651     0.0246000     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.25573        7.2050        8.0131        6.5712        5.8778         0.001       31.7650     0.0245999     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       1.25573        7.2050        8.0131        6.5712        5.8778         0.001       31.7650     0.0245998     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       19.0000       1.25572        7.2049        8.0131        6.5712        5.8778         0.001       31.7650     0.0245998     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.25572        7.2049        8.0131        6.5712        5.8778         0.001       31.7649     0.0245997     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.25572        7.2049        8.0131        6.5712        5.8778         0.001       31.7649     0.0245996     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.25571        7.2049        8.0131        6.5712        5.8778         0.001       31.7648     0.0245995     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       19.0000       1.25571        7.2049        8.0131        6.5712        5.8778         0.001       31.7648     0.0245994     0.0000057     0.0000000     0.0000055     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
