%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.50739        2.7029        3.0053        2.4651        2.2049         0.032       31.7962     0.1984852     0.0000020     0.0000000     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.49748        2.7193        3.0055        2.5021        2.2698         0.032       31.7318     0.1860637     0.0029431     0.0000000     0.0000000     0.0029431     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.48864        2.7336        3.0057        2.5345        2.3289         0.032       31.6813     0.1756932     0.0026448     0.0000000     0.0000000     0.0026448     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.48098        2.7456        3.0059        2.5615        2.3791         0.033       31.6435     0.1674803     0.0024104     0.0000000     0.0000000     0.0024104     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.47429        2.7556        3.0061        2.5837        2.4208         0.033       31.6145     0.1610205     0.0022241     0.0000000     0.0000000     0.0022241     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.46839        2.7642        3.0063        2.6021        2.4554         0.033       31.5911     0.1558893     0.0020730     0.0000000     0.0000000     0.0020730     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.46309        2.7716        3.0065        2.6175        2.4842         0.033       31.5713     0.1517472     0.0019478     0.0000000     0.0000000     0.0019478     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45827        2.7780        3.0067        2.6306        2.5083         0.033       31.5539     0.1483447     0.0018419     0.0000000     0.0000000     0.0018419     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45384        2.7838        3.0068        2.6419        2.5289         0.033       31.5382     0.1455038     0.0017509     0.0000000     0.0000000     0.0017509     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.44973        2.7889        3.0070        2.6518        2.5464         0.033       31.5235     0.1430961     0.0016716     0.0000000     0.0000000     0.0016716     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.44589        2.7936        3.0072        2.6605        2.5616         0.033       31.5097     0.1410279     0.0016016     0.0000000     0.0000000     0.0016016     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.44226        2.7979        3.0073        2.6684        2.5749         0.033       31.4967     0.1392292     0.0015393     0.0000000     0.0000000     0.0015393     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.43884        2.8018        3.0075        2.6754        2.5865         0.033       31.4843     0.1376477     0.0014833     0.0000000     0.0000000     0.0014833     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.43558        2.8055        3.0076        2.6818        2.5969         0.033       31.4723     0.1362430     0.0014326     0.0000000     0.0000000     0.0014326     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.43246        2.8089        3.0078        2.6876        2.6061         0.033       31.4609     0.1349839     0.0013863     0.0000000     0.0000000     0.0013863     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42948        2.8121        3.0079        2.6930        2.6145         0.033       31.4498     0.1338456     0.0013439     0.0000000     0.0000000     0.0013439     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42661        2.8152        3.0081        2.6980        2.6220         0.033       31.4391     0.1328090     0.0013049     0.0000000     0.0000000     0.0013049     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42385        2.8180        3.0082        2.7026        2.6289         0.033       31.4288     0.1318581     0.0012687     0.0000000     0.0000000     0.0012687     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.42119        2.8207        3.0083        2.7070        2.6352         0.033       31.4187     0.1309804     0.0012351     0.0000000     0.0000000     0.0012351     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
