%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.25478        1.8012        2.0033        1.6426        1.4691         0.003       31.5282     0.3721731     0.0000012     0.0000000     0.0000000     0.0000012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.18041        1.8733        2.0058        1.7829        1.7054         0.004       31.0884     0.2597781     0.0169587     0.0000000     0.0000000     0.0169587     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.13375        1.9120        2.0079        1.8497        1.8143         0.004       30.8148     0.2204367     0.0095300     0.0000000     0.0000000     0.0095300     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.10320        1.9320        2.0097        1.8773        1.8470         0.005       30.6273     0.2069706     0.0069151     0.0000000     0.0000000     0.0069151     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.08025        1.9454        2.0112        1.8949        1.8675         0.005       30.4881     0.1982459     0.0055378     0.0000000     0.0000000     0.0055378     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.06183        1.9552        2.0125        1.9074        1.8816         0.006       30.3737     0.1919425     0.0046786     0.0000000     0.0000000     0.0046786     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.04626        1.9631        2.0136        1.9171        1.8926         0.006       30.2773     0.1869402     0.0040716     0.0000000     0.0000000     0.0040716     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.03268        1.9696        2.0147        1.9252        1.9016         0.006       30.1934     0.1827704     0.0036130     0.0000000     0.0000000     0.0036130     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.02060        1.9753        2.0157        1.9321        1.9093         0.007       30.1188     0.1791892     0.0032515     0.0000000     0.0000000     0.0032515     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.00968        1.9802        2.0166        1.9381        1.9159         0.007       30.0512     0.1760461     0.0029578     0.0000000     0.0000000     0.0029578     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       0.99970        1.9847        2.0174        1.9434        1.9218         0.007       29.9893     0.1732430     0.0027135     0.0000000     0.0000000     0.0027135     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.99050        1.9887        2.0182        1.9482        1.9270         0.007       29.9320     0.1707128     0.0025067     0.0000000     0.0000000     0.0025067     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.98196        1.9924        2.0189        1.9525        1.9318         0.008       29.8787     0.1684070     0.0023292     0.0000000     0.0000000     0.0023292     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.97399        1.9958        2.0196        1.9565        1.9361         0.008       29.8289     0.1662896     0.0021749     0.0000000     0.0000000     0.0021749     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       0.96651        1.9989        2.0203        1.9601        1.9401         0.008       29.7821     0.1643324     0.0020395     0.0000000     0.0000000     0.0020395     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.95947        2.0018        2.0209        1.9635        1.9439         0.009       29.7379     0.1625135     0.0019197     0.0000000     0.0000000     0.0019197     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
