%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.01307        7.2115        8.0137        6.5815        5.8918         0.062       33.9339     0.0196398     0.0000001     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.01307        7.2115        8.0137        6.5815        5.8918         0.062       33.9338     0.0196397     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.01307        7.2115        8.0137        6.5815        5.8918         0.062       33.9337     0.0196396     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01307        7.2115        8.0137        6.5815        5.8918         0.062       33.9337     0.0196395     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01306        7.2115        8.0137        6.5815        5.8918         0.062       33.9336     0.0196394     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01306        7.2115        8.0137        6.5815        5.8918         0.061       33.9335     0.0196393     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.01306        7.2115        8.0137        6.5815        5.8918         0.061       33.9334     0.0196392     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01306        7.2115        8.0137        6.5815        5.8919         0.061       33.9333     0.0196391     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01305        7.2115        8.0137        6.5816        5.8919         0.061       33.9333     0.0196391     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01305        7.2115        8.0137        6.5816        5.8919         0.061       33.9332     0.0196390     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.01305        7.2115        8.0137        6.5816        5.8919         0.061       33.9331     0.0196389     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01305        7.2115        8.0137        6.5816        5.8919         0.060       33.9331     0.0196388     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01304        7.2115        8.0137        6.5816        5.8919         0.060       33.9329     0.0196387     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01304        7.2115        8.0137        6.5816        5.8919         0.060       33.9329     0.0196386     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.01304        7.2115        8.0137        6.5816        5.8919         0.060       33.9328     0.0196385     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01304        7.2115        8.0137        6.5816        5.8919         0.060       33.9328     0.0196384     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01303        7.2115        8.0137        6.5816        5.8919         0.060       33.9327     0.0196383     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01303        7.2115        8.0137        6.5816        5.8919         0.060       33.9327     0.0196383     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.01303        7.2115        8.0137        6.5816        5.8919         0.059       33.9328     0.0196382     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.01303        7.2115        8.0137        6.5816        5.8919         0.059       33.9331     0.0196381     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.01303        7.2115        8.0137        6.5816        5.8919         0.059       33.9342     0.0196380     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.01304        7.2115        8.0137        6.5816        5.8920         0.059       33.9378     0.0196380     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.01214        7.2100        8.0134        6.5797        5.8897         0.062       33.7941     0.0196344     0.0000032     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.00792        7.2097        8.0154        6.5757        5.8825         0.067       33.4803     0.0197174     0.0000036     0.0000000     0.0000036     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       18.0000       1.00366        7.2103        8.0176        6.5725        5.8758         0.074       33.1200     0.0198121     0.0000041     0.0000000     0.0000040     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       17.0000       0.99964        7.2124        8.0200        6.5707        5.8703         0.081       32.7414     0.0199222     0.0000046     0.0000000     0.0000045     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       16.0000       0.99602        7.2163        8.0227        6.5709        5.8666         0.088       32.3583     0.0200512     0.0000052     0.0000000     0.0000051     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       15.0000       0.99291        7.2222        8.0255        6.5734        5.8650         0.095       31.9743     0.0202037     0.0000059     0.0000000     0.0000058     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       14.0000       0.99045        7.2304        8.0285        6.5786        5.8660         0.103       31.5897     0.0203848     0.0000067     0.0000000     0.0000067     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       13.0000       0.98877        7.2410        8.0316        6.5868        5.8701         0.113       31.2048     0.0206035     0.0000077     0.0000000     0.0000077     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       12.0000       0.98809        7.2545        8.0349        6.5986        5.8780         0.123       30.8203     0.0208676     0.0000090     0.0000000     0.0000089     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       11.0000       0.98866        7.2710        8.0384        6.6146        5.8904         0.135       30.4374     0.0211917     0.0000105     0.0000000     0.0000104     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       10.0000       0.99083        7.2909        8.0419        6.6356        5.9085         0.149       30.0575     0.0215947     0.0000124     0.0000000     0.0000124     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.        9.0000       0.99506        7.3145        8.0456        6.6625        5.9337         0.166       29.6806     0.0221036     0.0000149     0.0000000     0.0000148     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
