%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       1.50757        2.7032        3.0055        2.4653        2.2051         0.033       31.8048     0.1984744     0.0000020     0.0000000     0.0000000     0.0000020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       1.49766        2.7196        3.0057        2.5023        2.2700         0.033       31.7411     0.1860552     0.0029428     0.0000000     0.0000000     0.0029428     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       1.48883        2.7338        3.0059        2.5348        2.3290         0.034       31.6913     0.1756866     0.0026446     0.0000000     0.0000000     0.0026446     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.48117        2.7459        3.0061        2.5617        2.3793         0.034       31.6542     0.1674750     0.0024103     0.0000000     0.0000000     0.0024103     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.47449        2.7559        3.0063        2.5839        2.4210         0.034       31.6259     0.1610161     0.0022241     0.0000000     0.0000000     0.0022241     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.46859        2.7645        3.0065        2.6023        2.4556         0.034       31.6032     0.1558854     0.0020730     0.0000000     0.0000000     0.0020730     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       1.46330        2.7719        3.0066        2.6177        2.4844         0.035       31.5842     0.1517437     0.0019478     0.0000000     0.0000000     0.0019478     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.45849        2.7783        3.0068        2.6308        2.5086         0.035       31.5675     0.1483417     0.0018420     0.0000000     0.0000000     0.0018419     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.45406        2.7841        3.0070        2.6422        2.5291         0.035       31.5523     0.1455010     0.0017510     0.0000000     0.0000000     0.0017510     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.44996        2.7892        3.0071        2.6521        2.5466         0.035       31.5384     0.1430937     0.0016717     0.0000000     0.0000000     0.0016717     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       1.44612        2.7939        3.0073        2.6608        2.5618         0.035       31.5254     0.1410256     0.0016017     0.0000000     0.0000000     0.0016017     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.44250        2.7982        3.0075        2.6686        2.5751         0.035       31.5130     0.1392273     0.0015394     0.0000000     0.0000000     0.0015394     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.43908        2.8021        3.0076        2.6756        2.5868         0.035       31.5013     0.1376460     0.0014834     0.0000000     0.0000000     0.0014834     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.43582        2.8058        3.0078        2.6820        2.5971         0.035       31.4901     0.1362415     0.0014327     0.0000000     0.0000000     0.0014327     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       1.43272        2.8092        3.0079        2.6879        2.6064         0.035       31.4794     0.1349826     0.0013865     0.0000000     0.0000000     0.0013865     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.42974        2.8124        3.0081        2.6933        2.6147         0.035       31.4690     0.1338446     0.0013441     0.0000000     0.0000000     0.0013441     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.42688        2.8155        3.0082        2.6983        2.6223         0.034       31.4590     0.1328081     0.0013051     0.0000000     0.0000000     0.0013051     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.42412        2.8184        3.0084        2.7029        2.6292         0.034       31.4494     0.1318575     0.0012689     0.0000000     0.0000000     0.0012689     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       21.0000       1.42146        2.8211        3.0085        2.7073        2.6355         0.034       31.4401     0.1309800     0.0012353     0.0000000     0.0000000     0.0012353     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
