%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.00394        1.8013        2.0033        1.6427        1.4692         0.005       31.5542     0.2977259     0.0000006     0.0000000     0.0000000     0.0000006     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       0.96729        1.8513        2.0046        1.7457        1.6471         0.005       31.2706     0.2282033     0.0060934     0.0000000     0.0000000     0.0060934     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       0.94208        1.8824        2.0057        1.8067        1.7586         0.006       31.0949     0.1949649     0.0039919     0.0000000     0.0000000     0.0039919     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       0.92499        1.8993        2.0066        1.8329        1.7949         0.006       30.9740     0.1837627     0.0030818     0.0000000     0.0000000     0.0030818     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       0.91179        1.9108        2.0075        1.8489        1.8140         0.006       30.8757     0.1773469     0.0025777     0.0000000     0.0000000     0.0025777     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       0.90079        1.9196        2.0083        1.8610        1.8282         0.007       30.7954     0.1724907     0.0022392     0.0000000     0.0000000     0.0022392     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       0.89129        1.9269        2.0090        1.8707        1.8395         0.007       30.7260     0.1685847     0.0019920     0.0000000     0.0000000     0.0019920     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.88287        1.9331        2.0096        1.8787        1.8488         0.007       30.6642     0.1653139     0.0018013     0.0000000     0.0000000     0.0018013     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.87527        1.9384        2.0103        1.8857        1.8567         0.007       30.6084     0.1624894     0.0016480     0.0000000     0.0000000     0.0016480     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       0.86833        1.9432        2.0109        1.8918        1.8637         0.008       30.5575     0.1599945     0.0015209     0.0000000     0.0000000     0.0015209     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       0.86191        1.9475        2.0114        1.8973        1.8699         0.008       30.5105     0.1577575     0.0014133     0.0000000     0.0000000     0.0014133     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.85595        1.9514        2.0119        1.9022        1.8756         0.008       30.4668     0.1557297     0.0013209     0.0000000     0.0000000     0.0013209     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.85037        1.9550        2.0125        1.9067        1.8807         0.008       30.4259     0.1538754     0.0012405     0.0000000     0.0000000     0.0012405     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       0.84512        1.9583        2.0129        1.9109        1.8854         0.008       30.3875     0.1521674     0.0011698     0.0000000     0.0000000     0.0011698     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       0.84017        1.9614        2.0134        1.9147        1.8897         0.009       30.3512     0.1505845     0.0011070     0.0000000     0.0000000     0.0011070     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       0.83548        1.9643        2.0139        1.9183        1.8937         0.009       30.3168     0.1491101     0.0010509     0.0000000     0.0000000     0.0010509     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       0.83101        1.9670        2.0143        1.9216        1.8974         0.009       30.2841     0.1477299     0.0010004     0.0000000     0.0000000     0.0010004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       0.82676        1.9695        2.0147        1.9247        1.9009         0.009       30.2530     0.1464334     0.0009547     0.0000000     0.0000000     0.0009547     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       0.82269        1.9719        2.0151        1.9277        1.9042         0.009       30.2232     0.1452108     0.0009130     0.0000000     0.0000000     0.0009130     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       0.81879        1.9742        2.0155        1.9305        1.9073         0.009       30.1947     0.1440544     0.0008750     0.0000000     0.0000000     0.0008750     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       0.81506        1.9764        2.0159        1.9331        1.9102         0.010       30.1674     0.1429576     0.0008400     0.0000000     0.0000000     0.0008400     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       0.81146        1.9784        2.0163        1.9356        1.9130         0.010       30.1412     0.1419146     0.0008077     0.0000000     0.0000000     0.0008077     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       0.80800        1.9804        2.0166        1.9380        1.9156         0.010       30.1159     0.1409205     0.0007779     0.0000000     0.0000000     0.0007779     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       0.80466        1.9823        2.0170        1.9402        1.9181         0.010       30.0916     0.1399710     0.0007502     0.0000000     0.0000000     0.0007502     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       0.80143        1.9841        2.0173        1.9424        1.9205         0.010       30.0682     0.1390625     0.0007244     0.0000000     0.0000000     0.0007244     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       0.79831        1.9858        2.0176        1.9445        1.9228         0.010       30.0455     0.1381916     0.0007003     0.0000000     0.0000000     0.0007003     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       20.0000       0.79529        1.9875        2.0180        1.9465        1.9250         0.010       30.0236     0.1373553     0.0006778     0.0000000     0.0000000     0.0006778     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       0.79237        1.9891        2.0183        1.9484        1.9271         0.010       30.0024     0.1365511     0.0006567     0.0000000     0.0000000     0.0006567     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       0.78953        1.9906        2.0186        1.9502        1.9291         0.010       29.9819     0.1357766     0.0006369     0.0000000     0.0000000     0.0006369     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       0.78677        1.9921        2.0189        1.9520        1.9311         0.010       29.9620     0.1350300     0.0006182     0.0000000     0.0000000     0.0006182     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       20.0000       0.78409        1.9936        2.0192        1.9537        1.9330         0.010       29.9428     0.1343091     0.0006005     0.0000000     0.0000000     0.0006005     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       0.78148        1.9950        2.0195        1.9553        1.9348         0.011       29.9240     0.1336125     0.0005839     0.0000000     0.0000000     0.0005839     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       0.77894        1.9963        2.0198        1.9569        1.9365         0.011       29.9058     0.1329385     0.0005681     0.0000000     0.0000000     0.0005681     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       0.77646        1.9976        2.0200        1.9585        1.9382         0.011       29.8881     0.1322858     0.0005531     0.0000000     0.0000000     0.0005531     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       20.0000       0.77405        1.9989        2.0203        1.9600        1.9398         0.011       29.8710     0.1316531     0.0005389     0.0000000     0.0000000     0.0005389     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       0.77169        2.0001        2.0206        1.9614        1.9414         0.011       29.8543     0.1310392     0.0005254     0.0000000     0.0000000     0.0005254     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       0.76940        2.0013        2.0208        1.9628        1.9429         0.011       29.8380     0.1304431     0.0005125     0.0000000     0.0000000     0.0005125     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       0.76715        2.0025        2.0211        1.9642        1.9444         0.011       29.8221     0.1298639     0.0005003     0.0000000     0.0000000     0.0005003     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.       20.0000       0.76496        2.0037        2.0213        1.9655        1.9459         0.011       29.8067     0.1293007     0.0004886     0.0000000     0.0000000     0.0004886     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       0.76281        2.0048        2.0216        1.9668        1.9473         0.011       29.7916     0.1287525     0.0004774     0.0000000     0.0000000     0.0004774     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       0.76071        2.0058        2.0218        1.9680        1.9486         0.011       29.7770     0.1282187     0.0004667     0.0000000     0.0000000     0.0004667     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
