%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.00517        2.7027        3.0052        2.4651        2.2050         0.041       31.8694     0.1323453     0.0000003     0.0000000     0.0000000     0.0000003     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.00364        2.7066        3.0052        2.4740        2.2207         0.041       31.8519     0.1302824     0.0002835     0.0000000     0.0000000     0.0002835     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.00216        2.7104        3.0052        2.4827        2.2360         0.040       31.8357     0.1283130     0.0002760     0.0000000     0.0000000     0.0002760     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.00074        2.7139        3.0053        2.4910        2.2507         0.040       31.8210     0.1264607     0.0002689     0.0000000     0.0000000     0.0002689     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.99938        2.7174        3.0053        2.4988        2.2648         0.039       31.8076     0.1247244     0.0002623     0.0000000     0.0000000     0.0002623     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.99807        2.7206        3.0054        2.5063        2.2782         0.039       31.7956     0.1230964     0.0002562     0.0000000     0.0000000     0.0002562     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       0.99682        2.7237        3.0054        2.5133        2.2910         0.039       31.7845     0.1215675     0.0002504     0.0000000     0.0000000     0.0002504     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.99561        2.7266        3.0055        2.5200        2.3033         0.038       31.7744     0.1201292     0.0002449     0.0000000     0.0000000     0.0002449     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.99444        2.7295        3.0055        2.5265        2.3150         0.038       31.7650     0.1187736     0.0002398     0.0000000     0.0000000     0.0002398     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.99332        2.7322        3.0055        2.5326        2.3263         0.038       31.7563     0.1174942     0.0002349     0.0000000     0.0000000     0.0002349     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       0.99223        2.7347        3.0056        2.5384        2.3371         0.037       31.7481     0.1162846     0.0002303     0.0000000     0.0000000     0.0002303     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.99118        2.7372        3.0056        2.5440        2.3474         0.037       31.7405     0.1151393     0.0002260     0.0000000     0.0000000     0.0002260     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.99016        2.7396        3.0057        2.5493        2.3573         0.036       31.7333     0.1140537     0.0002219     0.0000000     0.0000000     0.0002219     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.98917        2.7419        3.0057        2.5544        2.3669         0.036       31.7265     0.1130233     0.0002179     0.0000000     0.0000000     0.0002179     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       0.98821        2.7441        3.0057        2.5594        2.3760         0.036       31.7201     0.1120441     0.0002142     0.0000000     0.0000000     0.0002142     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.98728        2.7463        3.0058        2.5641        2.3848         0.035       31.7140     0.1111125     0.0002106     0.0000000     0.0000000     0.0002106     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.98637        2.7483        3.0058        2.5686        2.3933         0.035       31.7082     0.1102254     0.0002072     0.0000000     0.0000000     0.0002072     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.98549        2.7503        3.0058        2.5730        2.4014         0.034       31.7026     0.1093798     0.0002039     0.0000000     0.0000000     0.0002039     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       0.98463        2.7522        3.0059        2.5771        2.4093         0.034       31.6973     0.1085728     0.0002008     0.0000000     0.0000000     0.0002008     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.98379        2.7541        3.0059        2.5812        2.4169         0.033       31.6921     0.1078021     0.0001978     0.0000000     0.0000000     0.0001978     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.98297        2.7559        3.0060        2.5851        2.4241         0.033       31.6872     0.1070654     0.0001949     0.0000000     0.0000000     0.0001949     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.98217        2.7576        3.0060        2.5888        2.4312         0.033       31.6825     0.1063606     0.0001922     0.0000000     0.0000000     0.0001922     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       19.0000       0.98138        2.7593        3.0060        2.5924        2.4379         0.032       31.6779     0.1056858     0.0001895     0.0000000     0.0000000     0.0001895     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.98062        2.7610        3.0061        2.5959        2.4445         0.032       31.6735     0.1050391     0.0001869     0.0000000     0.0000000     0.0001869     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.97987        2.7626        3.0061        2.5993        2.4508         0.031       31.6692     0.1044189     0.0001845     0.0000000     0.0000000     0.0001845     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.97914        2.7641        3.0061        2.6026        2.4569         0.031       31.6650     0.1038237     0.0001821     0.0000000     0.0000000     0.0001821     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       19.0000       0.97842        2.7656        3.0062        2.6057        2.4628         0.030       31.6610     0.1032520     0.0001798     0.0000000     0.0000000     0.0001798     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.97771        2.7671        3.0062        2.6088        2.4684         0.030       31.6570     0.1027027     0.0001776     0.0000000     0.0000000     0.0001776     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.97702        2.7685        3.0062        2.6117        2.4739         0.030       31.6532     0.1021743     0.0001755     0.0000000     0.0000000     0.0001755     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.97635        2.7699        3.0063        2.6146        2.4793         0.029       31.6495     0.1016658     0.0001734     0.0000000     0.0000000     0.0001734     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       19.0000       0.97568        2.7712        3.0063        2.6174        2.4844         0.029       31.6458     0.1011762     0.0001714     0.0000000     0.0000000     0.0001714     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.97503        2.7726        3.0063        2.6201        2.4894         0.028       31.6422     0.1007045     0.0001694     0.0000000     0.0000000     0.0001694     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.97439        2.7739        3.0064        2.6227        2.4942         0.028       31.6387     0.1002496     0.0001676     0.0000000     0.0000000     0.0001676     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.97376        2.7751        3.0064        2.6253        2.4989         0.027       31.6353     0.0998108     0.0001657     0.0000000     0.0000000     0.0001657     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       19.0000       0.97313        2.7763        3.0065        2.6277        2.5034         0.027       31.6319     0.0993871     0.0001640     0.0000000     0.0000000     0.0001640     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       19.0000       0.97252        2.7776        3.0065        2.6301        2.5078         0.027       31.6287     0.0989780     0.0001623     0.0000000     0.0000000     0.0001623     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
