%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       1.53541        7.2206        8.0145        6.5959        5.9114         0.036       36.2525     0.0294229     0.0000003     0.0000000     0.0000003     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       1.53541        7.2206        8.0145        6.5960        5.9114         0.036       36.2526     0.0294227     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       1.53541        7.2206        8.0145        6.5960        5.9115         0.036       36.2527     0.0294225     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.53540        7.2206        8.0145        6.5960        5.9115         0.036       36.2528     0.0294223     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.53540        7.2206        8.0145        6.5960        5.9115         0.036       36.2528     0.0294220     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.53540        7.2206        8.0145        6.5960        5.9115         0.035       36.2529     0.0294218     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       1.53540        7.2206        8.0145        6.5960        5.9115         0.035       36.2530     0.0294216     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.53539        7.2206        8.0145        6.5960        5.9115         0.035       36.2531     0.0294214     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.53539        7.2206        8.0145        6.5960        5.9116         0.035       36.2532     0.0294212     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.53539        7.2206        8.0145        6.5960        5.9116         0.035       36.2533     0.0294210     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       1.53538        7.2206        8.0145        6.5960        5.9116         0.034       36.2534     0.0294207     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.53538        7.2206        8.0145        6.5960        5.9116         0.034       36.2535     0.0294205     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.53538        7.2206        8.0145        6.5960        5.9116         0.034       36.2536     0.0294203     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.53538        7.2206        8.0145        6.5960        5.9116         0.034       36.2536     0.0294201     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       1.53537        7.2206        8.0145        6.5961        5.9117         0.034       36.2537     0.0294199     0.0000072     0.0000000     0.0000065     0.0000007     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
