%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       0.51022        9.0126       10.0168        8.2253        7.3637         0.034       35.9138     0.0068446     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       0.51021        9.0126       10.0168        8.2253        7.3637         0.034       35.9139     0.0068446     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       0.51021        9.0126       10.0168        8.2253        7.3637         0.034       35.9139     0.0068446     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.51021        9.0126       10.0168        8.2253        7.3637         0.033       35.9139     0.0068445     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.51021        9.0126       10.0168        8.2253        7.3637         0.033       35.9139     0.0068445     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       0.51021        9.0126       10.0168        8.2253        7.3637         0.033       35.9139     0.0068445     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       0.51021        9.0126       10.0168        8.2253        7.3637         0.033       35.9139     0.0068445     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.51021        9.0126       10.0168        8.2253        7.3637         0.033       35.9139     0.0068445     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.51020        9.0126       10.0168        8.2253        7.3637         0.033       35.9139     0.0068444     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       0.51020        9.0126       10.0168        8.2253        7.3637         0.033       35.9139     0.0068444     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       0.51020        9.0126       10.0168        8.2253        7.3637         0.033       35.9140     0.0068444     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.51020        9.0126       10.0168        8.2253        7.3637         0.033       35.9140     0.0068444     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.51020        9.0126       10.0168        8.2253        7.3637         0.032       35.9140     0.0068444     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       0.51020        9.0126       10.0168        8.2253        7.3637         0.032       35.9140     0.0068443     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       0.51019        9.0126       10.0168        8.2253        7.3637         0.032       35.9140     0.0068443     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.51019        9.0126       10.0168        8.2253        7.3637         0.032       35.9140     0.0068443     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.51019        9.0126       10.0168        8.2253        7.3637         0.032       35.9140     0.0068443     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       19.0000       0.51019        9.0126       10.0168        8.2253        7.3637         0.032       35.9140     0.0068443     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       19.0000       0.51019        9.0126       10.0168        8.2253        7.3637         0.032       35.9141     0.0068443     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.51019        9.0126       10.0168        8.2252        7.3637         0.032       35.9141     0.0068442     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.51019        9.0126       10.0168        8.2252        7.3637         0.032       35.9141     0.0068442     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       19.0000       0.51018        9.0126       10.0168        8.2252        7.3637         0.031       35.9141     0.0068442     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       19.0000       0.51018        9.0126       10.0168        8.2252        7.3637         0.031       35.9141     0.0068442     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.51018        9.0126       10.0168        8.2252        7.3637         0.031       35.9141     0.0068442     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.51018        9.0126       10.0168        8.2252        7.3637         0.031       35.9142     0.0068442     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       0.51018        9.0126       10.0168        8.2252        7.3637         0.031       35.9142     0.0068441     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       19.0000       0.51018        9.0126       10.0168        8.2252        7.3637         0.031       35.9142     0.0068441     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.51017        9.0126       10.0168        8.2252        7.3637         0.031       35.9142     0.0068441     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.51017        9.0126       10.0168        8.2252        7.3637         0.031       35.9142     0.0068441     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       19.0000       0.51017        9.0126       10.0168        8.2252        7.3637         0.031       35.9142     0.0068441     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       19.0000       0.51017        9.0126       10.0168        8.2252        7.3637         0.031       35.9142     0.0068441     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.51017        9.0126       10.0168        8.2252        7.3637         0.031       35.9143     0.0068440     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.51017        9.0126       10.0168        8.2252        7.3637         0.030       35.9143     0.0068440     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       19.0000       0.51017        9.0126       10.0168        8.2252        7.3637         0.030       35.9143     0.0068440     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       19.0000       0.51016        9.0126       10.0168        8.2252        7.3637         0.030       35.9143     0.0068440     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       19.0000       0.51016        9.0126       10.0168        8.2252        7.3637         0.030       35.9143     0.0068440     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       19.0000       0.51016        9.0126       10.0168        8.2252        7.3637         0.030       35.9144     0.0068440     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       19.0000       0.51016        9.0126       10.0168        8.2252        7.3637         0.030       35.9144     0.0068439     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.       19.0000       0.51016        9.0126       10.0168        8.2252        7.3637         0.030       35.9144     0.0068439     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       19.0000       0.51016        9.0125       10.0168        8.2252        7.3637         0.030       35.9144     0.0068439     0.0000015     0.0000000     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
