%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.01935        7.2152        8.0140        6.5878        5.9006         0.061       35.4294     0.0197066     0.0000001     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.01935        7.2152        8.0140        6.5878        5.9006         0.060       35.4294     0.0197065     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.01934        7.2152        8.0140        6.5878        5.9006         0.060       35.4294     0.0197064     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01934        7.2152        8.0140        6.5878        5.9006         0.060       35.4294     0.0197062     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01934        7.2153        8.0140        6.5878        5.9006         0.060       35.4294     0.0197061     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01934        7.2153        8.0140        6.5878        5.9007         0.059       35.4293     0.0197060     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.01934        7.2153        8.0140        6.5878        5.9007         0.059       35.4293     0.0197059     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01933        7.2153        8.0140        6.5878        5.9007         0.059       35.4292     0.0197057     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01933        7.2153        8.0140        6.5878        5.9007         0.059       35.4292     0.0197056     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01933        7.2153        8.0140        6.5878        5.9007         0.058       35.4292     0.0197055     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.01933        7.2153        8.0140        6.5878        5.9007         0.058       35.4292     0.0197054     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01932        7.2153        8.0140        6.5878        5.9007         0.058       35.4292     0.0197053     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01932        7.2153        8.0140        6.5878        5.9007         0.058       35.4291     0.0197051     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01932        7.2153        8.0140        6.5878        5.9007         0.058       35.4291     0.0197050     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.01932        7.2153        8.0140        6.5878        5.9008         0.057       35.4291     0.0197049     0.0000033     0.0000000     0.0000032     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
