%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.26652        7.2116        8.0137        6.5816        5.8919         0.054       33.9674     0.0245528     0.0000001     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.26651        7.2116        8.0137        6.5816        5.8919         0.054       33.9672     0.0245526     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.26651        7.2116        8.0137        6.5816        5.8919         0.054       33.9671     0.0245524     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.26651        7.2116        8.0137        6.5816        5.8919         0.054       33.9670     0.0245522     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.26650        7.2116        8.0137        6.5816        5.8919         0.053       33.9669     0.0245520     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.26650        7.2116        8.0137        6.5817        5.8919         0.053       33.9668     0.0245518     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.26649        7.2116        8.0137        6.5817        5.8920         0.053       33.9667     0.0245516     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.26649        7.2116        8.0137        6.5817        5.8920         0.053       33.9665     0.0245514     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.26649        7.2116        8.0137        6.5817        5.8920         0.052       33.9664     0.0245512     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.26648        7.2116        8.0137        6.5817        5.8920         0.052       33.9663     0.0245510     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.26648        7.2116        8.0137        6.5817        5.8920         0.052       33.9662     0.0245508     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.26648        7.2116        8.0137        6.5817        5.8920         0.052       33.9661     0.0245506     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.26647        7.2116        8.0137        6.5817        5.8920         0.051       33.9660     0.0245504     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.26647        7.2116        8.0137        6.5817        5.8921         0.051       33.9659     0.0245502     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.26647        7.2116        8.0137        6.5817        5.8921         0.051       33.9658     0.0245500     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.26646        7.2116        8.0137        6.5817        5.8921         0.051       33.9657     0.0245498     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.26646        7.2116        8.0137        6.5817        5.8921         0.051       33.9656     0.0245496     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.26645        7.2116        8.0137        6.5817        5.8921         0.050       33.9654     0.0245494     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.26645        7.2116        8.0137        6.5818        5.8921         0.050       33.9654     0.0245492     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.26645        7.2116        8.0137        6.5818        5.8922         0.050       33.9652     0.0245490     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.26644        7.2116        8.0137        6.5818        5.8922         0.050       33.9651     0.0245489     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.26644        7.2116        8.0137        6.5818        5.8922         0.050       33.9650     0.0245487     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.26644        7.2116        8.0137        6.5818        5.8922         0.049       33.9649     0.0245485     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.26643        7.2116        8.0137        6.5818        5.8922         0.049       33.9648     0.0245483     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.26643        7.2116        8.0137        6.5818        5.8922         0.049       33.9647     0.0245481     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.26643        7.2116        8.0137        6.5818        5.8922         0.049       33.9646     0.0245479     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       20.0000       1.26642        7.2116        8.0137        6.5818        5.8923         0.048       33.9645     0.0245477     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.26642        7.2116        8.0137        6.5818        5.8923         0.048       33.9644     0.0245476     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.26642        7.2116        8.0137        6.5818        5.8923         0.048       33.9644     0.0245474     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       20.0000       1.26641        7.2116        8.0137        6.5818        5.8923         0.048       33.9643     0.0245472     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       20.0000       1.26641        7.2116        8.0137        6.5818        5.8923         0.048       33.9642     0.0245470     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       1.26640        7.2116        8.0137        6.5818        5.8923         0.048       33.9641     0.0245469     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       1.26640        7.2116        8.0137        6.5819        5.8923         0.047       33.9640     0.0245467     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       20.0000       1.26640        7.2116        8.0137        6.5819        5.8924         0.047       33.9639     0.0245465     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       20.0000       1.26639        7.2116        8.0137        6.5819        5.8924         0.047       33.9638     0.0245463     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       1.26639        7.2116        8.0137        6.5819        5.8924         0.047       33.9637     0.0245462     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       1.26639        7.2116        8.0137        6.5819        5.8924         0.047       33.9636     0.0245460     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       20.0000       1.26638        7.2116        8.0137        6.5819        5.8924         0.046       33.9635     0.0245458     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.       20.0000       1.26638        7.2116        8.0137        6.5819        5.8924         0.046       33.9634     0.0245457     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       1.26638        7.2116        8.0137        6.5819        5.8924         0.046       33.9634     0.0245455     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       1.26637        7.2116        8.0137        6.5819        5.8924         0.046       33.9633     0.0245454     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.       20.0000       1.26637        7.2116        8.0137        6.5819        5.8925         0.046       33.9632     0.0245452     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          21.            0.       20.0000       1.26637        7.2116        8.0137        6.5819        5.8925         0.045       33.9631     0.0245450     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       20.0000       1.26636        7.2116        8.0137        6.5819        5.8925         0.045       33.9631     0.0245449     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       20.0000       1.26636        7.2116        8.0137        6.5819        5.8925         0.045       33.9630     0.0245447     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.       20.0000       1.26636        7.2117        8.0137        6.5819        5.8925         0.045       33.9629     0.0245446     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          23.            0.       20.0000       1.26635        7.2117        8.0137        6.5819        5.8925         0.045       33.9628     0.0245444     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.       20.0000       1.26635        7.2117        8.0137        6.5819        5.8925         0.045       33.9627     0.0245443     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.       20.0000       1.26635        7.2117        8.0137        6.5819        5.8925         0.044       33.9627     0.0245441     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.       20.0000       1.26634        7.2117        8.0137        6.5820        5.8925         0.044       33.9626     0.0245440     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          25.            0.       20.0000       1.26634        7.2117        8.0137        6.5820        5.8926         0.044       33.9625     0.0245438     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.       20.0000       1.26634        7.2117        8.0137        6.5820        5.8926         0.044       33.9624     0.0245437     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.       20.0000       1.26633        7.2117        8.0137        6.5820        5.8926         0.044       33.9624     0.0245435     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.       20.0000       1.26633        7.2117        8.0137        6.5820        5.8926         0.044       33.9623     0.0245434     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          27.            0.       20.0000       1.26633        7.2117        8.0137        6.5820        5.8926         0.044       33.9622     0.0245432     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.       20.0000       1.26632        7.2117        8.0137        6.5820        5.8926         0.043       33.9621     0.0245431     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.       20.0000       1.26632        7.2117        8.0137        6.5820        5.8926         0.043       33.9621     0.0245429     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.       20.0000       1.26632        7.2117        8.0137        6.5820        5.8926         0.043       33.9621     0.0245428     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          29.            0.       20.0000       1.26631        7.2117        8.0137        6.5820        5.8926         0.043       33.9621     0.0245427     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.       20.0000       1.26631        7.2117        8.0137        6.5820        5.8926         0.043       33.9624     0.0245425     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.       20.0000       1.26631        7.2117        8.0137        6.5820        5.8927         0.043       33.9636     0.0245424     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.       20.0000       1.26633        7.2117        8.0137        6.5820        5.8927         0.043       33.9672     0.0245423     0.0000052     0.0000000     0.0000050     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
