%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.50664        2.7024        3.0051        2.4645        2.2043         0.032       31.6728     0.1984900     0.0000012     0.0000000     0.0000000     0.0000012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.49672        2.7187        3.0054        2.5015        2.2691         0.033       31.6059     0.1860725     0.0029396     0.0000000     0.0000000     0.0029396     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.48789        2.7330        3.0056        2.5339        2.3282         0.033       31.5531     0.1757040     0.0026417     0.0000000     0.0000000     0.0026417     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.48022        2.7450        3.0058        2.5609        2.3784         0.034       31.5133     0.1674914     0.0024076     0.0000000     0.0000000     0.0024076     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.47353        2.7550        3.0059        2.5831        2.4201         0.034       31.4824     0.1610308     0.0022215     0.0000000     0.0000000     0.0022215     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.46763        2.7636        3.0061        2.6014        2.4547         0.034       31.4573     0.1558979     0.0020706     0.0000000     0.0000000     0.0020706     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.46232        2.7710        3.0063        2.6169        2.4835         0.035       31.4360     0.1517540     0.0019455     0.0000000     0.0000000     0.0019455     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45750        2.7774        3.0065        2.6300        2.5076         0.035       31.4172     0.1483497     0.0018397     0.0000000     0.0000000     0.0018397     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.45307        2.7832        3.0066        2.6413        2.5282         0.035       31.3999     0.1455070     0.0017488     0.0000000     0.0000000     0.0017488     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.44896        2.7883        3.0068        2.6512        2.5457         0.035       31.3839     0.1430974     0.0016695     0.0000000     0.0000000     0.0016695     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.44511        2.7930        3.0070        2.6599        2.5609         0.035       31.3689     0.1410275     0.0015997     0.0000000     0.0000000     0.0015997     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.44149        2.7973        3.0071        2.6677        2.5742         0.036       31.3546     0.1392274     0.0015374     0.0000000     0.0000000     0.0015374     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.43805        2.8012        3.0073        2.6748        2.5859         0.036       31.3409     0.1376444     0.0014814     0.0000000     0.0000000     0.0014814     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.43479        2.8049        3.0074        2.6812        2.5962         0.036       31.3278     0.1362384     0.0014307     0.0000000     0.0000000     0.0014307     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.43168        2.8083        3.0076        2.6870        2.6055         0.036       31.3152     0.1349781     0.0013845     0.0000000     0.0000000     0.0013845     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42869        2.8115        3.0077        2.6924        2.6138         0.036       31.3030     0.1338388     0.0013422     0.0000000     0.0000000     0.0013422     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42582        2.8146        3.0079        2.6974        2.6214         0.036       31.2911     0.1328012     0.0013031     0.0000000     0.0000000     0.0013031     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.42306        2.8174        3.0080        2.7020        2.6283         0.036       31.2797     0.1318494     0.0012670     0.0000000     0.0000000     0.0012670     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.42039        2.8202        3.0082        2.7064        2.6346         0.036       31.2685     0.1309710     0.0012334     0.0000000     0.0000000     0.0012334     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.41781        2.8228        3.0083        2.7105        2.6404         0.036       31.2577     0.1301555     0.0012021     0.0000000     0.0000000     0.0012021     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.41530        2.8252        3.0084        2.7143        2.6458         0.037       31.2472     0.1293946     0.0011728     0.0000000     0.0000000     0.0011727     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.41288        2.8276        3.0086        2.7180        2.6509         0.037       31.2369     0.1286811     0.0011452     0.0000000     0.0000000     0.0011452     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.41051        2.8299        3.0087        2.7214        2.6556         0.037       31.2267     0.1280094     0.0011193     0.0000000     0.0000000     0.0011193     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.40820        2.8321        3.0088        2.7247        2.6600         0.037       31.2165     0.1273749     0.0010949     0.0000000     0.0000000     0.0010949     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       18.0000       1.40593        2.8341        3.0090        2.7278        2.6642         0.037       31.2058     0.1267734     0.0010717     0.0000000     0.0000000     0.0010717     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       17.0000       1.40371        2.8361        3.0091        2.7308        2.6681         0.037       31.1947     0.1262034     0.0010499     0.0000000     0.0000000     0.0010499     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       16.0000       1.40150        2.8380        3.0092        2.7336        2.6718         0.037       31.1835     0.1256586     0.0010292     0.0000000     0.0000000     0.0010292     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       15.0000       1.39930        2.8397        3.0093        2.7363        2.6753         0.037       31.1702     0.1251376     0.0010094     0.0000000     0.0000000     0.0010094     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       14.0000       1.39709        2.8413        3.0094        2.7388        2.6786         0.037       31.1548     0.1246462     0.0009908     0.0000000     0.0000000     0.0009908     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
