%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       2.00919        5.4042        6.0100        4.9288        4.4087         0.025       31.7378     0.0668101     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       2.00914        5.4043        6.0100        4.9292        4.4092         0.025       31.7374     0.0667919     0.0000424     0.0000000     0.0000038     0.0000386     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       2.00909        5.4045        6.0100        4.9295        4.4098         0.025       31.7370     0.0667737     0.0000424     0.0000000     0.0000038     0.0000386     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       2.00903        5.4046        6.0100        4.9298        4.4103         0.025       31.7366     0.0667555     0.0000424     0.0000000     0.0000038     0.0000386     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       2.00898        5.4047        6.0100        4.9301        4.4108         0.025       31.7362     0.0667374     0.0000424     0.0000000     0.0000038     0.0000385     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       2.00892        5.4049        6.0100        4.9304        4.4114         0.025       31.7359     0.0667193     0.0000424     0.0000000     0.0000038     0.0000385     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       2.00887        5.4050        6.0100        4.9307        4.4119         0.025       31.7355     0.0667012     0.0000423     0.0000000     0.0000038     0.0000385     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       2.00881        5.4051        6.0100        4.9310        4.4125         0.025       31.7351     0.0666831     0.0000423     0.0000000     0.0000038     0.0000385     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       2.00876        5.4053        6.0100        4.9313        4.4130         0.025       31.7347     0.0666651     0.0000423     0.0000000     0.0000038     0.0000385     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       2.00871        5.4054        6.0100        4.9316        4.4136         0.025       31.7344     0.0666471     0.0000423     0.0000000     0.0000038     0.0000384     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       2.00865        5.4055        6.0100        4.9320        4.4141         0.024       31.7340     0.0666290     0.0000423     0.0000000     0.0000038     0.0000384     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       2.00860        5.4057        6.0100        4.9323        4.4146         0.024       31.7336     0.0666111     0.0000422     0.0000000     0.0000038     0.0000384     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       2.00854        5.4058        6.0100        4.9326        4.4152         0.024       31.7332     0.0665931     0.0000422     0.0000000     0.0000038     0.0000384     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       2.00849        5.4059        6.0100        4.9329        4.4157         0.024       31.7329     0.0665752     0.0000422     0.0000000     0.0000038     0.0000384     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       2.00843        5.4061        6.0100        4.9332        4.4163         0.024       31.7325     0.0665573     0.0000422     0.0000000     0.0000038     0.0000384     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       2.00838        5.4062        6.0100        4.9335        4.4168         0.024       31.7321     0.0665394     0.0000422     0.0000000     0.0000038     0.0000383     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       2.00833        5.4063        6.0100        4.9338        4.4173         0.024       31.7318     0.0665215     0.0000422     0.0000000     0.0000038     0.0000383     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       2.00827        5.4064        6.0100        4.9341        4.4179         0.024       31.7314     0.0665037     0.0000421     0.0000000     0.0000038     0.0000383     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       2.00822        5.4066        6.0100        4.9344        4.4184         0.024       31.7310     0.0664859     0.0000421     0.0000000     0.0000038     0.0000383     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       2.00817        5.4067        6.0100        4.9347        4.4190         0.024       31.7307     0.0664681     0.0000421     0.0000000     0.0000038     0.0000383     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       2.00811        5.4068        6.0100        4.9350        4.4195         0.024       31.7305     0.0664503     0.0000421     0.0000000     0.0000038     0.0000382     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       2.00806        5.4070        6.0100        4.9353        4.4200         0.024       31.7307     0.0664326     0.0000421     0.0000000     0.0000038     0.0000382     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       2.00712        5.4062        6.0097        4.9347        4.4196         0.024       31.6519     0.0664141     0.0000420     0.0000000     0.0000038     0.0000382     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.99811        5.4002        6.0084        4.9270        4.4112         0.026       31.4676     0.0664864     0.0000425     0.0000000     0.0000046     0.0000380     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       18.0000       1.98794        5.3937        6.0072        4.9186        4.4017         0.027       31.2472     0.0665738     0.0000432     0.0000000     0.0000055     0.0000377     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       17.0000       1.97683        5.3872        6.0065        4.9097        4.3915         0.028       30.9985     0.0666808     0.0000441     0.0000000     0.0000066     0.0000375     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
