%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.01244        9.0114       10.0168        8.2229        7.3600         0.049       33.8066     0.0134587     0.0000001     0.0000000     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.01243        9.0114       10.0168        8.2229        7.3600         0.049       33.8066     0.0134586     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.01243        9.0114       10.0168        8.2229        7.3600         0.049       33.8066     0.0134586     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01243        9.0114       10.0168        8.2229        7.3600         0.049       33.8065     0.0134586     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01242        9.0114       10.0168        8.2229        7.3600         0.049       33.8065     0.0134585     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.01242        9.0114       10.0168        8.2229        7.3600         0.049       33.8064     0.0134585     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.01242        9.0114       10.0168        8.2229        7.3600         0.049       33.8064     0.0134585     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01242        9.0114       10.0168        8.2229        7.3600         0.048       33.8063     0.0134584     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01241        9.0114       10.0168        8.2229        7.3600         0.048       33.8063     0.0134584     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.01241        9.0114       10.0168        8.2229        7.3600         0.048       33.8063     0.0134584     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.01241        9.0114       10.0168        8.2229        7.3600         0.048       33.8062     0.0134583     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01240        9.0114       10.0168        8.2229        7.3600         0.048       33.8062     0.0134583     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01240        9.0114       10.0168        8.2229        7.3600         0.048       33.8062     0.0134583     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.01240        9.0114       10.0168        8.2229        7.3600         0.048       33.8061     0.0134582     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.01239        9.0114       10.0168        8.2229        7.3600         0.048       33.8061     0.0134582     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01239        9.0114       10.0168        8.2229        7.3600         0.048       33.8061     0.0134582     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01239        9.0114       10.0168        8.2229        7.3600         0.048       33.8060     0.0134581     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.01239        9.0114       10.0168        8.2229        7.3600         0.048       33.8060     0.0134581     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.01238        9.0114       10.0168        8.2229        7.3600         0.047       33.8062     0.0134581     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.01238        9.0114       10.0168        8.2229        7.3600         0.047       33.8066     0.0134580     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.01238        9.0114       10.0168        8.2229        7.3600         0.047       33.8081     0.0134580     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.01240        9.0114       10.0168        8.2229        7.3600         0.047       33.8125     0.0134581     0.0000053     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.01104        9.0094       10.0166        8.2199        7.3563         0.050       33.5935     0.0134516     0.0000052     0.0000000     0.0000052     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.00900        9.0170       10.0190        8.2252        7.3577         0.057       33.1304     0.0135565     0.0000058     0.0000000     0.0000057     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       18.0000       1.00715        9.0258       10.0215        8.2320        7.3606         0.064       32.6147     0.0136746     0.0000063     0.0000000     0.0000063     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       17.0000       1.00591        9.0365       10.0241        8.2412        7.3661         0.071       32.0921     0.0138102     0.0000070     0.0000000     0.0000070     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       16.0000       1.00545        9.0493       10.0268        8.2534        7.3750         0.078       31.5813     0.0139674     0.0000078     0.0000000     0.0000077     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       15.0000       1.00592        9.0642       10.0296        8.2688        7.3876         0.085       31.0854     0.0141507     0.0000087     0.0000000     0.0000087     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       14.0000       1.00744        9.0814       10.0325        8.2877        7.4046         0.093       30.6034     0.0143657     0.0000097     0.0000000     0.0000097     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       13.0000       1.01018        9.1009       10.0355        8.3104        7.4266         0.102       30.1345     0.0146195     0.0000110     0.0000000     0.0000110     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       12.0000       1.01436        9.1229       10.0385        8.3376        7.4546         0.112       29.6789     0.0149215     0.0000126     0.0000000     0.0000126     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       11.0000       1.02027        9.1475       10.0416        8.3697        7.4899         0.123       29.2373     0.0152844     0.0000146     0.0000000     0.0000145     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       10.0000       1.02829        9.1747       10.0447        8.4074        7.5341         0.135       28.8099     0.0157258     0.0000170     0.0000000     0.0000170     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.        9.0000       1.03893        9.2048       10.0478        8.4515        7.5894         0.150       28.3949     0.0162718     0.0000202     0.0000000     0.0000201     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.        8.0000       1.05286        9.2375       10.0509        8.5026        7.6576         0.166       27.9844     0.0169625     0.0000243     0.0000000     0.0000243     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.        7.0000       1.07107        9.2727       10.0540        8.5608        7.7402         0.183       27.5594     0.0178636     0.0000300     0.0000000     0.0000300     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.        6.0000       1.09495        9.3097       10.0570        8.6252        7.8367         0.200       27.0836     0.0190865     0.0000382     0.0000000     0.0000382     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.        5.0000       1.12677        9.3475       10.0600        8.6934        7.9439         0.215       26.4879     0.0208267     0.0000507     0.0000000     0.0000506     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          19.            0.        4.0000       1.17047        9.3850       10.0628        8.7628        8.0566         0.218       25.6704     0.0234485     0.0000721     0.0000009     0.0000710     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.        3.0000       1.23404        9.4216       10.0657        8.8312        8.1706         0.197       24.5162     0.0277317     0.0003576     0.0002477     0.0001094     0.0000005     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.        2.0000       1.33718        9.4563       10.0684        8.8960        8.2804         0.163       23.4476     0.0358436     0.0074895     0.0072878     0.0002002     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          20.            0.        2.0000       1.33007        9.4576       10.0685        8.8984        8.2843         0.142       23.0737     0.0356375     0.0072575     0.0070580     0.0001980     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          21.            0.        2.0000       1.32474        9.4585       10.0686        8.9001        8.2874         0.138       23.1112     0.0354826     0.0070864     0.0068885     0.0001965     0.0000015     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.        2.0000       1.31974        9.4592       10.0687        8.9016        8.2899         0.138       23.2123     0.0353385     0.0069283     0.0067318     0.0001950     0.0000014     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.        2.0000       1.31490        9.4600       10.0687        8.9029        8.2923         0.139       23.3322     0.0351999     0.0067778     0.0065828     0.0001936     0.0000014     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          22.            0.        2.0000       1.31019        9.4606       10.0688        8.9042        8.2946         0.140       23.4580     0.0350647     0.0066330     0.0064394     0.0001922     0.0000014     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          23.            0.        2.0000       1.30557        9.4613       10.0688        8.9055        8.2968         0.141       23.5852     0.0349325     0.0064932     0.0063010     0.0001909     0.0000013     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.        2.0000       1.30104        9.4620       10.0689        8.9068        8.2990         0.142       23.7127     0.0348029     0.0063580     0.0061672     0.0001895     0.0000013     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.        2.0000       1.29660        9.4626       10.0689        8.9080        8.3011         0.143       23.8399     0.0346757     0.0062271     0.0060376     0.0001883     0.0000013     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          24.            0.        2.0000       1.29224        9.4633       10.0690        8.9092        8.3032         0.144       23.9666     0.0345510     0.0061004     0.0059122     0.0001870     0.0000012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          25.            0.        2.0000       1.28796        9.4639       10.0690        8.9104        8.3053         0.146       24.0928     0.0344285     0.0059776     0.0057907     0.0001858     0.0000012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.        2.0000       1.28375        9.4645       10.0691        8.9116        8.3074         0.147       24.2185     0.0343083     0.0058587     0.0056729     0.0001846     0.0000012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.        2.0000       1.27962        9.4651       10.0691        8.9128        8.3094         0.148       24.3437     0.0341902     0.0057434     0.0055588     0.0001834     0.0000012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          26.            0.        2.0000       1.27557        9.4657       10.0692        8.9139        8.3114         0.150       24.4683     0.0340742     0.0056315     0.0054482     0.0001822     0.0000012     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          27.            0.        2.0000       1.27158        9.4663       10.0692        8.9151        8.3134         0.151       24.5924     0.0339604     0.0055231     0.0053408     0.0001811     0.0000011     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.        2.0000       1.26767        9.4669       10.0693        8.9162        8.3154         0.153       24.7160     0.0338485     0.0054178     0.0052367     0.0001800     0.0000011     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.        2.0000       1.26382        9.4675       10.0693        8.9173        8.3173         0.154       24.8389     0.0337385     0.0053157     0.0051357     0.0001789     0.0000011     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          28.            0.        2.0000       1.26004        9.4681       10.0694        8.9184        8.3192         0.156       24.9614     0.0336305     0.0052166     0.0050377     0.0001778     0.0000011     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          29.            0.        2.0000       1.25632        9.4686       10.0694        8.9195        8.3211         0.157       25.0833     0.0335243     0.0051203     0.0049425     0.0001768     0.0000010     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.        2.0000       1.25266        9.4692       10.0694        8.9205        8.3229         0.159       25.2046     0.0334199     0.0050268     0.0048500     0.0001758     0.0000010     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.        2.0000       1.24907        9.4697       10.0695        8.9216        8.3247         0.160       25.3254     0.0333172     0.0049359     0.0047602     0.0001748     0.0000010     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          30.            0.        2.0000       1.24553        9.4703       10.0695        8.9226        8.3265         0.162       25.4456     0.0332163     0.0048477     0.0046729     0.0001738     0.0000010     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          31.            0.        2.0000       1.24205        9.4708       10.0696        8.9236        8.3283         0.163       25.5653     0.0331170     0.0047618     0.0045880     0.0001728     0.0000010     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          32.            0.        2.0000       1.23863        9.4714       10.0696        8.9247        8.3301         0.165       25.6844     0.0330194     0.0046784     0.0045056     0.0001719     0.0000010     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          32.            0.        2.0000       1.23526        9.4719       10.0697        8.9256        8.3318         0.167       25.8030     0.0329233     0.0045972     0.0044253     0.0001709     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          32.            0.        2.0000       1.23194        9.4724       10.0697        8.9266        8.3335         0.168       25.9210     0.0328288     0.0045183     0.0043473     0.0001700     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          33.            0.        2.0000       1.22868        9.4729       10.0697        8.9276        8.3352         0.170       26.0384     0.0327357     0.0044415     0.0042714     0.0001691     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          34.            0.        2.0000       1.22547        9.4734       10.0698        8.9286        8.3369         0.171       26.1554     0.0326442     0.0043667     0.0041975     0.0001683     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          34.            0.        2.0000       1.22231        9.4739       10.0698        8.9295        8.3385         0.173       26.2717     0.0325540     0.0042939     0.0041256     0.0001674     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          34.            0.        2.0000       1.21920        9.4744       10.0699        8.9304        8.3401         0.175       26.3875     0.0324653     0.0042230     0.0040556     0.0001666     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          35.            0.        2.0000       1.21613        9.4749       10.0699        8.9314        8.3417         0.176       26.5028     0.0323780     0.0041540     0.0039874     0.0001657     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          36.            0.        2.0000       1.21311        9.4754       10.0699        8.9323        8.3433         0.178       26.6174     0.0322919     0.0040868     0.0039210     0.0001649     0.0000008     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          36.            0.        2.0000       1.21013        9.4758       10.0700        8.9332        8.3449         0.180       26.7316     0.0322071     0.0040212     0.0038563     0.0001641     0.0000008     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          36.            0.        2.0000       1.20720        9.4763       10.0700        8.9341        8.3464         0.182       26.8452     0.0321237     0.0039574     0.0037933     0.0001633     0.0000008     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
