%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       19.0000       1.50564        1.8011        2.0033        1.6425        1.4690         0.002       31.5117     0.4466139     0.0000009     0.0000000     0.0000000     0.0000009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       19.0000       1.37861        1.8933        2.0075        1.8135        1.7495         0.003       30.9003     0.2882932     0.0370477     0.0000000     0.0000000     0.0370477     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       19.0000       1.30353        1.9388        2.0109        1.8853        1.8558         0.003       30.5148     0.2422516     0.0180788     0.0000000     0.0000000     0.0180788     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.25628        1.9615        2.0136        1.9151        1.8902         0.004       30.2626     0.2250398     0.0123363     0.0000000     0.0000000     0.0123363     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.22221        1.9760        2.0158        1.9331        1.9106         0.004       30.0813     0.2142885     0.0095280     0.0000000     0.0000000     0.0095280     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       19.0000       1.19564        1.9862        2.0176        1.9455        1.9243         0.004       29.9373     0.2066504     0.0078476     0.0000000     0.0000000     0.0078476     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       19.0000       1.17364        1.9942        2.0192        1.9550        1.9347         0.005       29.8181     0.2006743     0.0066989     0.0000000     0.0000000     0.0066989     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.15476        2.0008        2.0206        1.9627        1.9431         0.005       29.7164     0.1957401     0.0058523     0.0000000     0.0000000     0.0058523     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.13815        2.0065        2.0218        1.9692        1.9502         0.005       29.6267     0.1915272     0.0051976     0.0000000     0.0000000     0.0051976     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       19.0000       1.12328        2.0114        2.0230        1.9749        1.9563         0.005       29.5461     0.1878443     0.0046736     0.0000000     0.0000000     0.0046736     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       19.0000       1.10980        2.0158        2.0241        1.9799        1.9617         0.006       29.4728     0.1845696     0.0042434     0.0000000     0.0000000     0.0042434     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.09747        2.0198        2.0251        1.9844        1.9666         0.006       29.4055     0.1816212     0.0038835     0.0000000     0.0000000     0.0038835     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.08609        2.0235        2.0260        1.9885        1.9709         0.006       29.3433     0.1789400     0.0035776     0.0000000     0.0000000     0.0035776     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       19.0000       1.07554        2.0268        2.0268        1.9923        1.9749         0.007       29.2854     0.1764827     0.0033144     0.0000000     0.0000000     0.0033144     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       19.0000       1.06569        2.0299        2.0277        1.9957        1.9786         0.007       29.2313     0.1742158     0.0030854     0.0000000     0.0000000     0.0030854     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
