%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       2.00751        1.8011        2.0033        1.6425        1.4690         0.000       31.5102     0.5954838     0.0000026     0.0000000     0.0000000     0.0000026     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.73204        1.9268        2.0119        1.8601        1.8109         0.001       30.5536     0.3380264     0.1152200     0.0000000     0.0000000     0.1152200     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.58237        1.9845        2.0183        1.9423        1.9201         0.001       29.9350     0.2746896     0.0429741     0.0000000     0.0000000     0.0429741     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.49617        2.0110        2.0229        1.9745        1.9560         0.001       29.5623     0.2502725     0.0261167     0.0000000     0.0000000     0.0261167     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.43877        2.0263        2.0263        1.9923        1.9753         0.001       29.3119     0.2360015     0.0189591     0.0000000     0.0000000     0.0189591     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.39620        2.0370        2.0290        2.0042        1.9881         0.001       29.1306     0.2260840     0.0149614     0.0000000     0.0000000     0.0149614     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.36240        2.0449        2.0312        2.0129        1.9973         0.001       28.9865     0.2185764     0.0123994     0.0000000     0.0000000     0.0123994     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.33420        2.0513        2.0330        2.0198        2.0045         0.002       28.8660     0.2125127     0.0105942     0.0000000     0.0000000     0.0105942     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.30988        2.0567        2.0347        2.0256        2.0105         0.002       28.7618     0.2074029     0.0092411     0.0000000     0.0000000     0.0092411     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.28842        2.0614        2.0362        2.0306        2.0157         0.002       28.6699     0.2029616     0.0081813     0.0000000     0.0000000     0.0081813     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
