%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       22.0000       2.02947        7.2159        8.0143        6.5875        5.8988         0.065       34.2037     0.0388622     0.0000003     0.0000000     0.0000003     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       22.0000       2.02947        7.2159        8.0143        6.5875        5.8989         0.065       34.2037     0.0388614     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       22.0000       2.02946        7.2160        8.0143        6.5876        5.8989         0.064       34.2037     0.0388607     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.02945        7.2160        8.0143        6.5876        5.8990         0.064       34.2037     0.0388599     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.02945        7.2160        8.0143        6.5876        5.8990         0.064       34.2037     0.0388592     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       2.02944        7.2160        8.0143        6.5876        5.8990         0.064       34.2036     0.0388584     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       22.0000       2.02943        7.2160        8.0143        6.5877        5.8991         0.064       34.2036     0.0388577     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       2.02943        7.2160        8.0143        6.5877        5.8991         0.064       34.2036     0.0388569     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       2.02942        7.2160        8.0143        6.5877        5.8992         0.064       34.2036     0.0388562     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       2.02941        7.2160        8.0143        6.5877        5.8992         0.063       34.2036     0.0388555     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       22.0000       2.02940        7.2160        8.0143        6.5878        5.8993         0.063       34.2036     0.0388547     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       2.02940        7.2160        8.0143        6.5878        5.8993         0.063       34.2035     0.0388540     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       2.02939        7.2161        8.0143        6.5878        5.8994         0.063       34.2035     0.0388532     0.0000136     0.0000000     0.0000101     0.0000036     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
