%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       20.0000       1.25879        3.6053        4.0072        3.2888        2.9423         0.065       32.3188     0.0931075     0.0000002     0.0000000     0.0000000     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       20.0000       1.25851        3.6060        4.0072        3.2906        2.9454         0.064       32.3163     0.0928938     0.0000839     0.0000000     0.0000001     0.0000839     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       20.0000       1.25824        3.6068        4.0072        3.2923        2.9485         0.064       32.3139     0.0926816     0.0000836     0.0000000     0.0000001     0.0000835     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.25797        3.6075        4.0072        3.2940        2.9515         0.063       32.3115     0.0924714     0.0000833     0.0000000     0.0000001     0.0000832     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.25770        3.6083        4.0072        3.2958        2.9545         0.062       32.3092     0.0922634     0.0000829     0.0000000     0.0000001     0.0000829     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       20.0000       1.25743        3.6090        4.0072        3.2975        2.9575         0.062       32.3069     0.0920576     0.0000826     0.0000000     0.0000001     0.0000826     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       20.0000       1.25716        3.6097        4.0073        3.2991        2.9604         0.061       32.3046     0.0918538     0.0000823     0.0000000     0.0000001     0.0000822     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.25690        3.6104        4.0073        3.3008        2.9634         0.061       32.3024     0.0916522     0.0000820     0.0000000     0.0000001     0.0000819     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.25663        3.6112        4.0073        3.3025        2.9663         0.060       32.3003     0.0914527     0.0000817     0.0000000     0.0000001     0.0000816     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       20.0000       1.25637        3.6119        4.0073        3.3041        2.9692         0.060       32.2982     0.0912552     0.0000814     0.0000000     0.0000001     0.0000813     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       20.0000       1.25611        3.6126        4.0073        3.3057        2.9721         0.059       32.2961     0.0910597     0.0000811     0.0000000     0.0000001     0.0000810     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.25586        3.6133        4.0073        3.3073        2.9749         0.059       32.2941     0.0908662     0.0000807     0.0000000     0.0000001     0.0000807     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.25560        3.6140        4.0073        3.3090        2.9778         0.058       32.2921     0.0906746     0.0000804     0.0000000     0.0000001     0.0000804     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       20.0000       1.25535        3.6147        4.0073        3.3105        2.9806         0.058       32.2901     0.0904849     0.0000802     0.0000000     0.0000001     0.0000801     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       20.0000       1.25509        3.6153        4.0073        3.3121        2.9834         0.057       32.2882     0.0902971     0.0000799     0.0000000     0.0000001     0.0000798     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.25484        3.6160        4.0073        3.3137        2.9862         0.057       32.2863     0.0901111     0.0000796     0.0000000     0.0000001     0.0000795     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.25459        3.6167        4.0073        3.3152        2.9889         0.057       32.2845     0.0899269     0.0000793     0.0000000     0.0000001     0.0000792     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       20.0000       1.25435        3.6174        4.0073        3.3168        2.9917         0.056       32.2826     0.0897445     0.0000790     0.0000000     0.0000001     0.0000789     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       20.0000       1.25410        3.6180        4.0074        3.3183        2.9944         0.056       32.2809     0.0895638     0.0000787     0.0000000     0.0000001     0.0000787     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.25386        3.6187        4.0074        3.3198        2.9971         0.055       32.2791     0.0893849     0.0000784     0.0000000     0.0000001     0.0000784     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.25361        3.6193        4.0074        3.3213        2.9998         0.055       32.2775     0.0892077     0.0000782     0.0000000     0.0000001     0.0000781     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       20.0000       1.25337        3.6200        4.0074        3.3228        3.0024         0.054       32.2759     0.0890320     0.0000779     0.0000000     0.0000001     0.0000778     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       20.0000       1.25311        3.6206        4.0074        3.3243        3.0050         0.054       32.2706     0.0888583     0.0000776     0.0000000     0.0000001     0.0000776     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       19.0000       1.25239        3.6204        4.0072        3.3250        3.0070         0.054       32.2587     0.0886994     0.0000774     0.0000000     0.0000001     0.0000773     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       18.0000       1.25151        3.6199        4.0069        3.3255        3.0087         0.053       32.2423     0.0885471     0.0000771     0.0000000     0.0000001     0.0000770     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       17.0000       1.25039        3.6191        4.0065        3.3257        3.0101         0.053       32.2212     0.0883993     0.0000769     0.0000000     0.0000001     0.0000768     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       16.0000       1.24895        3.6179        4.0059        3.3254        3.0111         0.054       32.1937     0.0882585     0.0000767     0.0000000     0.0000002     0.0000765     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       15.0000       1.24708        3.6163        4.0052        3.3247        3.0116         0.054       32.1574     0.0881259     0.0000764     0.0000000     0.0000003     0.0000762     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       14.0000       1.24464        3.6140        4.0041        3.3233        3.0114         0.054       32.1089     0.0880052     0.0000762     0.0000000     0.0000004     0.0000758     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       13.0000       1.24140        3.6111        4.0027        3.3211        3.0103         0.055       32.0439     0.0878957     0.0000760     0.0000000     0.0000006     0.0000754     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       12.0000       1.23711        3.6073        4.0009        3.3178        3.0080         0.057       31.9554     0.0878043     0.0000758     0.0000000     0.0000009     0.0000749     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       11.0000       1.23145        3.6025        3.9988        3.3132        3.0042         0.059       31.8339     0.0877339     0.0000756     0.0000000     0.0000013     0.0000742     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       10.0000       1.22405        3.5967        3.9965        3.3071        2.9986         0.062       31.6658     0.0876969     0.0000754     0.0000000     0.0000019     0.0000735     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.        9.0000       1.21453        3.5900        3.9943        3.2995        2.9910         0.067       31.4326     0.0877071     0.0000755     0.0000000     0.0000029     0.0000726     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.        8.0000       1.20261        3.5828        3.9928        3.2903        2.9813         0.073       31.1117     0.0877963     0.0000760     0.0000000     0.0000044     0.0000716     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.        7.0000       1.18827        3.5758        3.9928        3.2803        2.9698         0.083       30.6690     0.0880160     0.0000774     0.0000000     0.0000066     0.0000708     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.        6.0000       1.17192        3.5707        3.9950        3.2708        2.9578         0.099       30.0612     0.0884617     0.0000807     0.0000000     0.0000102     0.0000705     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.        5.0000       1.15470        3.5701        3.9994        3.2646        2.9475         0.122       29.2221     0.0893166     0.0000876     0.0000000     0.0000160     0.0000716     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
